Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG-1	SMG-2	SMG-3
HC660_RS18815	218	246	164	258	298	280
HC660_RS18820	213	215	232	213	286	483
HC660_RS18825	2152	2143	2459	2908	2205	5450
HC660_RS18830	2872	2401	2181	2666	4780	2719
HC660_RS18835	360	234	166	416	1479	458
HC660_RS18840	3446	1153	1058	1337	2419	1005
HC660_RS18845	6060	1161	1110	1790	4232	1511
HC660_RS18850	6716	6137	5221	7350	6191	5208
HC660_RS18855	30210	26412	27024	28482	25461	33789
HC660_RS18860	219	132	104	217	161	174
HC660_RS18865	242	326	284	394	195	410
HC660_RS18870	2095	2241	1993	2588	2748	3053
HC660_RS18875	1012	1174	1244	1165	1088	2905
HC660_RS18880	168	104	55	76	122	60
HC660_RS18885	271	67	60	75	119	27
HC660_RS18890	37	11	8	10	23	14
HC660_RS18895	45	10	11	30	32	54
HC660_RS18900	274	309	406	424	241	548
HC660_RS21395	89	79	119	115	74	102
HC660_RS18905	1014	627	735	672	814	783
HC660_RS18910	697	648	692	441	494	768
HC660_RS18915	136	38	60	22	179	56
HC660_RS18920	4825	960	2724	1415	5675	1573
HC660_RS18925	3347	443	1275	661	4191	696
HC660_RS18930	6220	885	2515	1335	8318	1789
HC660_RS18935	8726	1275	3021	1676	13179	2711
HC660_RS18940	106	37	136	46	126	184
HC660_RS18945	310	97	294	176	309	327
HC660_RS18950	1690	708	2338	956	2287	1961
HC660_RS18955	1766	564	1685	802	1734	1523
HC660_RS18960	2300	3136	2153	3752	2919	3876
HC660_RS18965	301	74	173	174	131	263
HC660_RS18970	0	0	1	3	6	1
HC660_RS21400	4	0	17	5	7	18
HC660_RS18975	371	216	351	267	379	479
HC660_RS18980	33	25	38	44	35	56
HC660_RS18985	198	84	156	111	238	215
HC660_RS18990	299	143	232	164	322	299
HC660_RS18995	158	40	76	43	144	122
HC660_RS19000	78	29	65	33	114	72
HC660_RS19005	20	6	36	7	20	11
HC660_RS19010	85	23	76	47	121	90
HC660_RS19015	55	2	5	12	64	21
HC660_RS19020	143	50	68	189	239	115
HC660_RS19025	0	0	0	0	0	0
HC660_RS19030	488	667	488	609	797	798
HC660_RS19035	574	659	373	372	648	903
HC660_RS19040	92	32	15	26	119	25
HC660_RS19045	56	29	29	46	81	60
HC660_RS19050	633	732	741	742	747	1132
HC660_RS19055	469	274	329	334	388	488
HC660_RS19060	162	353	228	306	182	266
HC660_RS19065	204	76	169	119	185	192
HC660_RS19070	118	99	89	108	242	157
HC660_RS19080	206	117	117	149	219	109
HC660_RS19085	57	10	14	16	30	35
HC660_RS19090	251	206	163	349	283	411
HC660_RS19095	712	401	369	626	492	737
HC660_RS19100	55	13	13	11	20	13
HC660_RS19105	26	8	10	14	70	12
HC660_RS19110	166	103	86	136	134	75
HC660_RS19115	446	295	342	315	276	669
HC660_RS19120	331	202	197	178	274	288
HC660_RS19125	3070	5083	3718	4806	2967	5549
HC660_RS19130	871	772	851	1135	783	1842
HC660_RS19135	156	271	185	303	202	290
HC660_RS19140	152	62	65	66	107	90
HC660_RS19145	101	33	13	36	66	17
HC660_RS19150	187	80	103	115	155	71
HC660_RS19155	88	42	19	29	45	15
HC660_RS19160	37	23	22	17	40	27
HC660_RS19165	29	7	0	12	9	1
HC660_RS19170	43	16	19	28	38	19
HC660_RS19175	12	2	2	8	21	7
HC660_RS19180	127	31	58	52	79	23
HC660_RS19185	365	83	122	95	265	77
HC660_RS19190	2407	937	913	892	1693	505
HC660_RS19195	1450	347	359	351	726	184
HC660_RS19200	149	344	288	371	184	286
HC660_RS19205	30	6	11	17	56	13
HC660_RS19210	62	13	18	24	79	15
HC660_RS19215	91	13	21	17	66	32
HC660_RS19220	42	11	5	8	51	12
HC660_RS19225	2	0	0	0	0	0
HC660_RS19230	21	5	3	4	23	4
HC660_RS19235	6	1	5	5	4	5
HC660_RS19240	32	8	3	17	54	16
HC660_RS19245	28	9	11	10	38	10
HC660_RS19250	44	22	14	17	54	22
HC660_RS19255	306	133	240	212	227	320
HC660_RS19260	414	187	154	222	266	238
HC660_RS19265	104	66	48	77	52	74
HC660_RS19270	185	80	104	169	132	110
HC660_RS19275	214	138	173	199	260	190
HC660_RS19280	184	72	98	117	216	131
HC660_RS19285	0	0	0	0	0	0
HC660_RS19290	0	0	0	0	0	0
HC660_RS19295	0	0	0	0	2	0
HC660_RS19300	418	318	196	492	305	455
HC660_RS19305	73	29	34	51	38	58
HC660_RS19310	287	181	192	180	234	81
HC660_RS19315	135	47	34	71	104	44
HC660_RS19320	290	111	312	168	293	587
HC660_RS19325	258	60	160	130	174	237
HC660_RS19330	16	6	8	7	27	16
HC660_RS19335	280	191	277	160	241	194
HC660_RS19340	428	395	353	376	258	272
HC660_RS19345	850	1295	1252	1104	744	1135
HC660_RS19350	377	157	218	197	314	592
HC660_RS19355	28	37	41	49	45	28
HC660_RS19360	3329	1988	3432	3234	4094	2879
HC660_RS19365	6134	3256	5760	5383	7705	4587
HC660_RS19370	17380	6108	12219	11563	19857	12734
HC660_RS19375	6325	2856	5121	4568	6147	6438
HC660_RS19380	139	361	324	255	102	222
HC660_RS19385	1147	910	1136	998	1100	967
HC660_RS19390	432	241	268	308	391	261
HC660_RS19395	57	24	20	27	27	24
HC660_RS19400	139	34	79	68	112	91
HC660_RS19405	422	182	266	391	382	428
HC660_RS19410	99	16	42	46	74	66
HC660_RS19415	158	36	88	62	157	86
HC660_RS19420	81	62	63	93	65	106
HC660_RS19425	828	438	523	833	834	550
HC660_RS19430	638	694	543	958	917	556
HC660_RS19435	561	222	331	502	440	263
HC660_RS19440	414	526	463	610	406	360
HC660_RS19445	436	235	271	404	292	301
HC660_RS19450	324	153	210	277	273	230
HC660_RS19455	38	19	62	40	58	87
HC660_RS19460	276	244	505	332	439	830
HC660_RS19465	0	0	0	0	0	0
HC660_RS19470	0	0	0	0	0	0
HC660_RS19475	0	0	0	0	0	0
HC660_RS19480	1	0	0	0	0	0
HC660_RS19485	8	4	1	5	9	14
HC660_RS19490	33	11	8	13	18	25
HC660_RS19495	457	516	308	770	363	503
HC660_RS19500	157	53	79	123	66	95
HC660_RS19505	44	9	26	34	89	48
HC660_RS19510	66	15	18	34	50	26
HC660_RS19515	745	1267	783	2739	912	1304
HC660_RS19520	132	77	73	69	133	119
HC660_RS19525	74	85	75	66	213	156
HC660_RS19530	1408	7475	4073	3252	1020	3541
HC660_RS19535	30	6	0	7	23	6
HC660_RS19540	419	197	178	250	110	191
HC660_RS19545	128	93	69	89	90	113
HC660_RS19550	64	12	23	9	51	9
HC660_RS19555	652	531	709	573	539	1054
HC660_RS19560	674	445	605	653	505	679
HC660_RS19565	294	95	129	218	486	220
HC660_RS19570	2859	936	1276	1279	2532	2313
HC660_RS19575	2334	1077	1109	1336	2586	1996
HC660_RS19580	568	263	270	393	1165	567
HC660_RS19585	2749	1872	1959	2108	3350	3218
HC660_RS19590	2438	1628	1580	1959	2525	2784
HC660_RS19595	1088	1420	1046	1642	1177	1851
HC660_RS19600	1700	1183	984	1561	1370	419
HC660_RS19605	311	192	166	246	310	51
HC660_RS19610	1831	669	489	1160	964	254
HC660_RS19615	437	171	180	406	273	74
HC660_RS19620	671	431	357	724	459	565
HC660_RS19625	7	3	3	3	11	3
HC660_RS19630	111	24	20	34	65	19
HC660_RS19635	469	255	258	219	378	199
HC660_RS19640	524	127	141	230	374	116
HC660_RS19645	352	86	89	147	217	67
HC660_RS19650	167	45	28	68	177	45
HC660_RS19655	20	9	4	16	28	0
HC660_RS19660	19	2	2	7	16	6
HC660_RS19665	42	2	12	6	39	7
HC660_RS19670	55	1	12	16	36	8
HC660_RS19675	693	703	489	718	957	741
HC660_RS19680	159	103	121	119	147	76
HC660_RS19685	1706	773	2657	918	1974	1958
HC660_RS19690	747	181	651	167	913	478
HC660_RS19695	741	146	525	205	863	376
HC660_RS19700	727	211	1004	294	954	735
HC660_RS19705	1267	880	1061	930	908	452
HC660_RS19710	538	203	309	235	463	337
HC660_RS19715	25	5	11	14	40	24
HC660_RS19720	168	70	140	114	150	129
HC660_RS19725	65	46	61	40	44	39
HC660_RS19730	2365	2942	1644	3448	1433	1278
HC660_RS19735	155	107	55	132	52	98
HC660_RS19740	39	32	15	28	75	27
HC660_RS19745	0	0	0	0	0	0
HC660_RS19750	1174	1723	1254	1902	1278	2007
HC660_RS19755	29	7	4	11	33	13
HC660_RS19760	81	24	34	39	31	26
HC660_RS19765	0	0	0	0	0	0
HC660_RS19770	0	0	0	0	0	0
HC660_RS19775	8	1	1	2	4	1
HC660_RS19780	989	1205	1162	1205	979	956
HC660_RS21255	47	21	65	77	44	46
HC660_RS19785	303	390	593	1321	324	682
HC660_RS19790	4	5	5	13	15	15
HC660_RS19795	512	431	262	868	412	412
HC660_RS19800	762	686	469	1293	575	726
HC660_RS19805	320	184	175	269	250	155
HC660_RS19810	46	13	8	11	54	8
HC660_RS19815	9	0	3	0	28	0
HC660_RS19820	12	0	0	2	26	0
HC660_RS19825	79	3	2	2	24	1
HC660_RS19830	194	183	149	210	274	269
HC660_RS19835	536	454	601	600	571	1193
HC660_RS19840	135	100	245	143	139	225
HC660_RS19845	308	658	850	338	253	511
HC660_RS19850	2273	4394	4879	2614	2148	2976
HC660_RS19855	30	2	4	4	30	1
HC660_RS19860	62	69	54	114	227	130
HC660_RS19865	120	93	57	79	111	91
HC660_RS19870	810	643	560	804	773	881
HC660_RS19875	30	4	2	4	29	3
HC660_RS19880	21	1	4	17	24	12
HC660_RS19885	45	38	52	30	48	52
HC660_RS21160	14	15	17	20	65	31
HC660_RS19895	38	30	51	31	40	40
HC660_RS19900	26	23	40	40	47	26
HC660_RS19905	58	46	33	36	55	42
HC660_RS21165	9	18	13	14	26	16
HC660_RS21170	1	4	0	6	18	8
HC660_RS19915	35	18	12	27	171	53
HC660_RS19920	17	11	3	6	46	11
HC660_RS19925	4	7	2	7	18	15
HC660_RS19930	3	28	9	28	42	37
HC660_RS19935	233	92	88	155	362	144
HC660_RS21405	211	44	79	156	303	148
HC660_RS19945	244	53	57	77	159	111
HC660_RS19950	1803	865	899	1417	2208	1949
HC660_RS19955	76	8	38	44	57	76
HC660_RS21410	60	20	28	20	21	39
HC660_RS19960	94	66	29	55	96	81
HC660_RS19965	23	3	9	21	20	18
HC660_RS19970	10	1	3	9	25	14
HC660_RS19975	40	26	33	91	217	165
HC660_RS19980	0	0	0	0	0	0
HC660_RS19985	0	0	0	0	0	0
HC660_RS21415	0	0	0	0	0	0
HC660_RS19990	0	0	0	0	0	0
HC660_RS19995	0	0	0	0	0	0
HC660_RS20000	0	0	0	0	0	0
HC660_RS20005	19	7	17	10	32	21
HC660_RS20010	17	22	23	23	26	38
HC660_RS20015	48	34	30	14	44	60
HC660_RS20020	7	2	5	3	8	6
HC660_RS20025	0	0	0	0	0	0
HC660_RS20030	509	246	218	238	143	106
HC660_RS20035	70	21	1	16	47	0
HC660_RS20040	103	2	2	10	43	4
HC660_RS20045	66	19	6	14	62	2
HC660_RS20050	64	12	7	13	29	10
HC660_RS20055	80	23	14	20	82	19
HC660_RS20060	2561	2969	2807	3625	2632	2264
HC660_RS20065	1797	1062	1232	2050	1597	1546
HC660_RS20070	724	676	703	989	741	1130
HC660_RS20075	498	264	275	329	245	401
HC660_RS20080	484	554	472	406	393	469
HC660_RS20085	400	145	98	300	316	117
HC660_RS20090	664	315	209	508	704	272
HC660_RS20095	895	374	179	626	858	280
HC660_RS20100	734	236	98	477	681	209
HC660_RS20105	687	176	50	318	436	121
HC660_RS20110	831	453	205	718	750	368
HC660_RS20115	413	158	93	362	337	173
HC660_RS20120	997	331	185	508	674	308
HC660_RS20125	573	409	389	590	408	454
HC660_RS20130	507	586	391	743	459	750
HC660_RS20135	31	8	24	21	39	33
HC660_RS20140	8	1	3	9	6	7
HC660_RS20145	24	9	8	14	34	11
HC660_RS20150	15	2	0	5	9	7
HC660_RS20155	4	0	4	0	5	3
HC660_RS20160	1558	3278	3260	4512	1681	3151
HC660_RS20165	0	0	0	0	0	0
HC660_RS20170	0	0	0	0	0	0
HC660_RS20175	0	0	0	0	0	0
HC660_RS20180	0	0	0	0	0	0
HC660_RS20185	0	0	0	0	0	0
HC660_RS20190	1	0	0	0	0	0
HC660_RS20195	413	250	151	298	312	103
HC660_RS20200	686	337	150	356	404	131
HC660_RS20205	806	314	171	397	466	106
HC660_RS20210	1399	249	146	458	754	165
HC660_RS20215	652	156	83	234	337	90
HC660_RS20220	2117	458	282	925	1360	294
HC660_RS20225	1411	403	238	950	810	289
HC660_RS20230	1167	659	288	1047	800	373
HC660_RS20235	2426	1420	838	2666	1684	1189
HC660_RS20240	501	317	298	690	306	405
HC660_RS20245	2239	2851	3143	3078	1715	2288
HC660_RS20250	179	159	181	176	159	314
HC660_RS20255	72	67	83	88	167	135
HC660_RS21185	0	0	0	0	3	2
HC660_RS20260	1280	2006	3405	1233	859	2085
HC660_RS20265	542	794	587	947	660	880
HC660_RS20270	68	37	54	71	46	73
HC660_RS20275	126	230	195	119	85	236
HC660_RS20280	117	26	58	25	75	75
HC660_RS20285	141	117	110	146	123	123
HC660_RS20290	38	18	21	27	47	25
HC660_RS21190	0	1	0	6	9	2
HC660_RS20300	112	20	83	100	58	116
HC660_RS20305	70	21	30	34	62	48
HC660_RS20310	59	33	39	48	48	20
HC660_RS20315	198	226	211	230	153	336
HC660_RS20320	113	212	266	144	92	220
HC660_RS20325	0	0	0	0	0	0
HC660_RS21420	0	0	0	0	0	0
HC660_RS20330	0	0	0	0	0	0
HC660_RS20335	144	41	44	32	105	165
HC660_RS20340	74	5	37	26	84	138
HC660_RS20345	153	483	376	227	180	355
HC660_RS20350	76	21	20	33	51	43
HC660_RS20355	2981	231	747	785	1163	1455
HC660_RS20360	7850	1741	3385	3770	3682	4211
HC660_RS20365	10193	3173	5174	6027	5495	4936
HC660_RS20370	13851	7411	9721	10624	8677	10009
HC660_RS20375	5285	3564	7188	3429	3742	4585
HC660_RS20380	15656	15588	23911	13717	12324	14638
HC660_RS20385	497	161	114	240	329	84
HC660_RS20390	202	14	12	26	109	22
HC660_RS20395	148	106	70	156	87	118
HC660_RS20400	0	0	0	0	0	0
HC660_RS20405	0	0	0	0	0	0
HC660_RS21195	0	0	0	0	0	0
HC660_RS20410	376	244	279	252	393	451
HC660_RS20415	0	0	0	0	0	0
HC660_RS20420	0	0	0	0	0	0
HC660_RS20425	0	0	0	0	0	0
HC660_RS20430	118	110	90	139	106	172
HC660_RS20435	54	14	26	19	30	40
HC660_RS20440	21	13	10	16	18	29
HC660_RS20445	157	106	126	88	132	66
HC660_RS20450	19	7	5	5	2	3
HC660_RS20455	5	1	2	9	9	1
HC660_RS20460	28	6	3	4	37	6
HC660_RS20465	21	4	1	4	24	1
HC660_RS20470	22	3	1	1	16	9
HC660_RS20475	212	363	402	374	262	357
HC660_RS20480	0	1	1	1	4	0
HC660_RS20485	2409	630	849	908	1774	585
HC660_RS20490	3316	449	579	669	2053	441
HC660_RS20495	1732	298	259	458	1157	252
HC660_RS20500	383	252	182	379	224	286
HC660_RS20505	785	417	473	516	908	514
HC660_RS20510	652	310	250	307	829	425
HC660_RS20515	765	442	370	518	1572	526
HC660_RS20520	1633	849	824	1112	2624	1245
HC660_RS20525	2359	976	1175	1535	3410	1589
HC660_RS20530	931	604	572	776	913	591
HC660_RS20535	15	8	14	4	15	24
HC660_RS20540	14	7	7	10	6	13
HC660_RS20545	20	16	24	15	12	9
HC660_RS20550	23	6	10	11	16	9
HC660_RS20555	3647	2338	3490	4106	4061	4259
HC660_RS20560	29	7	6	6	35	11
HC660_RS20565	720	549	635	654	699	1140
HC660_RS20570	7	10	10	10	9	15
HC660_RS20575	6	2	2	2	8	5
HC660_RS20580	166	118	89	227	96	80
HC660_RS20585	671	260	212	300	408	325
HC660_RS20590	77	55	57	49	64	74
HC660_RS20595	688	989	999	1339	851	1565
HC660_RS20600	1529	1061	1672	1426	1743	2165
HC660_RS20605	636	362	856	441	765	1071
HC660_RS20610	36	65	85	64	69	134
HC660_RS20615	19	9	13	10	28	10
HC660_RS20620	100	97	143	107	97	154
HC660_RS20625	1918	1981	1646	2267	1608	3337
HC660_RS20630	36	37	16	11	43	24
HC660_RS20635	245	125	143	177	145	68
HC660_RS21200	0	0	0	0	0	0
HC660_RS20640	1	4	4	4	9	6
HC660_RS20645	176	59	160	101	155	172
HC660_RS20650	79	28	61	38	50	75
HC660_RS20655	40	17	41	67	59	85
HC660_RS20660	49	27	48	62	60	78
HC660_RS20665	0	0	0	0	0	0
HC660_RS20670	0	0	0	0	0	0
HC660_RS20675	0	0	0	0	0	0
HC660_RS20680	94	65	86	114	111	94
HC660_RS20685	87	62	45	123	221	122
HC660_RS20690	0	0	0	0	0	0
HC660_RS20695	412	228	108	663	729	274
HC660_RS21305	5	1	3	12	38	4
HC660_RS20705	97	33	43	58	178	51
HC660_RS20710	18	18	33	39	137	89
HC660_RS20715	62	31	80	69	166	77
HC660_RS20720	13	4	4	15	24	11
HC660_RS21210	0	0	0	0	0	0
HC660_RS20730	0	0	0	0	0	0
HC660_RS20735	0	0	0	0	0	0
HC660_RS20740	1	0	0	0	0	0
HC660_RS20745	0	0	0	0	0	0
HC660_RS20750	0	0	0	0	0	0
HC660_RS20755	0	0	0	0	0	0
HC660_RS20760	0	0	0	0	0	0
HC660_RS20765	0	0	0	0	0	0
HC660_RS20770	0	0	0	0	0	0
HC660_RS20775	0	0	0	0	0	0
HC660_RS20780	0	0	0	0	0	0
HC660_RS20785	503	322	445	402	437	478
HC660_RS20790	176	32	67	94	183	171
HC660_RS20795	74	12	19	25	49	15
HC660_RS20800	49	12	11	11	48	21
HC660_RS20805	16	6	7	10	25	24
HC660_RS20810	81	22	29	32	77	31
HC660_RS20815	218	295	276	321	436	375
HC660_RS20820	3509	7914	6650	8423	5860	7294
HC660_RS20825	18791	24160	21372	23292	22319	26304
HC660_RS20830	10972	14501	14223	16894	14774	17399
HC660_RS20835	1134	535	396	772	1142	1278
HC660_RS20840	355	129	133	136	292	223
HC660_RS20845	34	12	25	21	39	39
HC660_RS20850	89	49	15	47	105	43
HC660_RS20855	45	17	10	11	49	36
HC660_RS20860	1708	2045	1742	3174	1694	2503
HC660_RS20865	1484	1459	1433	2460	1272	1918
HC660_RS20870	152	234	222	303	285	236
HC660_RS20875	2178	2052	1988	1794	2410	2070
HC660_RS20880	617	355	423	502	1391	769
HC660_RS20885	2648	1070	1212	1121	2556	1872
HC660_RS20890	1045	468	1014	589	968	740
HC660_RS20895	1877	2031	1898	2898	2380	3753
HC660_RS20900	2523	1385	1502	2250	1692	2906
HC660_RS20905	376	169	311	270	394	694
HC660_RS20910	427	607	613	684	454	985
