Geneid	Ctrl13-1	Ctrl13-2	Ctrl13-3	Ctrl19_5-1	Ctrl19_5-2	Ctrl19_5-3	Ctrl-1	Ctrl-2	Ctrl-3	Ctrl6_5-1	Ctrl6_5-2	Ctrl6_5-3
HC660_RS06125	92	51	63	62	40	66	83	84	59	108	43	96
HC660_RS06130	336	282	245	490	268	287	361	310	241	260	177	274
HC660_RS06135	330	209	264	322	345	347	335	324	288	311	198	399
HC660_RS06140	465	363	339	636	385	459	450	681	408	480	246	529
HC660_RS06145	85	56	87	96	48	69	101	96	70	77	46	111
HC660_RS06150	86	82	88	201	128	122	234	57	84	73	80	110
HC660_RS06155	35	31	24	52	50	52	56	40	58	40	29	55
HC660_RS06160	14	3	20	26	6	13	15	9	4	5	6	24
HC660_RS06165	5	1	9	1	1	1	33	1	2	7	4	5
HC660_RS06170	4	3	18	5	2	1	24	7	0	0	15	4
HC660_RS06175	4	0	19	2	5	0	30	1	6	2	16	1
HC660_RS06180	22	12	15	14	7	3	37	32	5	10	8	24
HC660_RS06185	13	13	84	24	19	19	116	39	18	23	92	36
HC660_RS06190	22	14	22	17	6	11	36	18	14	20	32	14
HC660_RS06195	0	1	4	0	2	2	13	1	5	2	0	0
HC660_RS06200	66	85	174	202	93	170	154	82	72	116	70	110
HC660_RS06205	27	25	41	44	37	44	36	18	34	38	19	16
HC660_RS06210	8	11	16	6	11	11	34	4	9	14	4	8
HC660_RS06215	831	885	691	1097	819	995	916	864	1194	1008	696	1160
HC660_RS06220	107	102	92	91	67	118	94	120	127	139	80	151
HC660_RS06225	14	3	19	9	24	48	38	28	19	22	17	20
HC660_RS06230	794	524	1136	1040	915	1190	1658	830	674	1091	1262	1501
HC660_RS06235	4150	2822	4696	4554	3401	4186	5405	4330	3224	5910	5114	6333
HC660_RS06240	6	11	31	7	10	3	33	5	7	4	16	14
HC660_RS06245	58	63	73	40	47	38	92	27	26	89	64	70
HC660_RS06250	79	77	114	73	69	33	134	37	58	118	66	83
HC660_RS06255	5	2	5	7	4	2	2	10	5	4	3	1
HC660_RS06260	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06265	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06270	11	8	10	9	16	11	26	7	6	10	7	11
HC660_RS06275	1132	948	687	1187	987	997	917	978	777	979	677	1299
HC660_RS06280	26715	26484	13259	25788	14768	11735	19684	38034	18353	21252	11138	19637
HC660_RS06285	1114	976	1075	1002	887	683	1953	875	650	1140	1135	1170
HC660_RS06290	579	563	1043	702	848	541	1708	606	398	552	1062	801
HC660_RS06295	790	733	1737	897	1398	701	2360	1090	952	1078	1718	1159
HC660_RS06300	1714	1692	2023	1417	1488	946	2778	2104	1459	1935	1809	1769
HC660_RS06305	26	19	29	16	31	23	61	25	25	21	19	29
HC660_RS06310	3814	4647	2918	5466	5350	4034	4552	2944	4202	2588	1935	3529
HC660_RS06315	7112	4848	2710	4665	4265	4679	4315	3536	5483	4481	2226	4002
HC660_RS06320	137	83	78	75	100	115	104	55	106	110	57	117
HC660_RS06325	11	6	4	10	10	20	11	8	10	17	5	15
HC660_RS06330	2521	2432	1256	2688	1875	2118	1489	2452	2464	2166	1015	2232
HC660_RS06335	54	42	51	78	44	89	120	70	68	46	48	50
HC660_RS06340	1686	966	1360	1725	1318	1525	1895	1772	1397	1959	1293	1927
HC660_RS06345	25	15	23	26	13	11	13	19	18	24	14	13
HC660_RS06350	701	618	473	853	479	599	778	508	651	468	392	622
HC660_RS06355	44	34	43	46	23	28	74	32	26	27	40	25
HC660_RS06360	449	748	374	773	394	419	445	613	476	523	368	405
HC660_RS06365	111	100	63	187	70	80	131	60	46	69	49	74
HC660_RS06370	30	26	43	74	66	105	79	40	44	19	40	53
HC660_RS06375	186	140	262	270	249	397	300	176	137	198	233	277
HC660_RS06380	212	122	290	265	316	446	475	251	275	394	338	427
HC660_RS06385	475	367	443	469	473	580	797	452	450	596	390	623
HC660_RS06390	27	39	37	29	28	57	48	31	26	17	6	42
HC660_RS06395	168	120	157	283	146	240	241	224	249	214	208	332
HC660_RS06400	9	7	23	18	27	12	34	12	6	4	18	14
HC660_RS06405	13	9	24	15	19	10	59	15	4	13	14	14
HC660_RS06410	3	2	15	6	7	6	31	9	5	10	8	11
HC660_RS06415	3	0	4	0	0	2	10	0	3	0	2	0
HC660_RS06420	3	2	13	2	6	3	32	4	0	2	12	1
HC660_RS06425	10	6	21	9	8	13	63	0	9	7	14	7
HC660_RS06430	25	17	39	29	17	13	96	14	11	35	51	24
HC660_RS06435	1440	931	1251	2238	1227	1981	1495	1346	938	1737	1717	2452
HC660_RS06440	40	22	44	74	23	39	50	80	20	43	37	55
HC660_RS06445	3	4	5	1	1	1	5	0	2	1	4	1
HC660_RS06450	29	26	20	37	14	36	33	34	50	34	23	36
HC660_RS06455	8	4	3	3	1	3	10	6	2	7	6	2
HC660_RS06460	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06465	5	3	8	2	6	6	8	6	11	10	7	3
HC660_RS06470	16	22	19	22	21	30	25	51	18	20	19	21
HC660_RS06475	0	0	1	0	0	0	4	0	0	4	1	10
HC660_RS06480	1	0	6	0	0	3	9	0	0	0	0	1
HC660_RS06485	2	1	2	5	4	1	3	1	0	0	2	6
HC660_RS06490	197	161	182	283	175	258	318	217	199	224	286	428
HC660_RS06495	224	252	288	295	258	411	168	285	358	321	139	240
HC660_RS06500	237	171	327	286	568	768	391	754	393	863	266	704
HC660_RS06505	571	350	469	564	617	718	722	834	410	814	439	577
HC660_RS06510	750	595	563	951	665	645	997	846	528	733	493	476
HC660_RS06515	114	84	125	108	86	87	187	138	70	114	131	88
HC660_RS06520	170	186	208	169	165	134	249	205	123	267	141	191
HC660_RS06525	32	20	22	35	17	24	53	11	31	16	26	23
HC660_RS06530	17	13	25	8	17	11	72	18	20	16	22	8
HC660_RS06535	1	0	0	0	2	2	4	0	1	0	2	0
HC660_RS06540	39	79	30	41	20	40	196	32	56	30	24	60
HC660_RS06545	51	63	27	61	28	46	197	54	42	46	23	47
HC660_RS06550	46	85	55	98	61	66	202	35	43	40	28	51
HC660_RS21010	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06555	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21015	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06565	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06570	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06575	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06580	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06585	13	33	10	7	3	12	42	17	11	13	10	33
HC660_RS21020	19	16	19	15	12	10	16	9	11	4	16	6
HC660_RS06590	18	20	19	18	11	5	32	10	4	12	7	27
HC660_RS06595	20	5	17	10	14	12	44	9	7	7	12	16
HC660_RS06600	26	22	46	35	49	80	102	33	33	35	47	54
HC660_RS06605	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06610	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06615	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06620	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06625	18	9	17	11	12	20	29	27	8	30	15	12
HC660_RS06630	103	93	71	120	92	109	123	58	85	89	60	101
HC660_RS06635	363	334	219	371	254	233	271	466	235	294	148	239
HC660_RS06640	705	800	409	768	435	430	576	727	550	513	287	502
HC660_RS06645	3	8	10	11	8	7	40	15	4	1	8	7
HC660_RS06650	1	0	0	2	1	4	6	5	0	1	2	3
HC660_RS06655	27	28	45	32	40	61	43	28	64	49	57	70
HC660_RS06660	238	276	184	159	315	171	149	182	255	165	91	199
HC660_RS06665	3	1	6	1	5	2	21	7	8	3	15	23
HC660_RS06670	31	32	45	48	62	54	92	25	41	64	41	45
HC660_RS06675	4	0	3	4	5	1	8	3	0	0	3	2
HC660_RS06680	767	655	484	897	845	1178	896	513	600	746	598	858
HC660_RS06685	39	72	42	45	57	100	65	162	113	132	73	56
HC660_RS06690	16	36	24	18	24	41	18	55	41	34	20	21
HC660_RS06695	17	1	22	14	9	14	40	10	17	18	24	16
HC660_RS06700	21	14	51	70	36	39	40	30	37	21	24	39
HC660_RS06705	13	16	19	50	23	44	22	40	71	36	25	58
HC660_RS06710	88	116	351	195	281	460	565	370	421	441	636	322
HC660_RS06715	54	51	84	105	103	153	137	125	221	217	170	164
HC660_RS06720	1	4	10	0	2	17	43	4	10	10	7	4
HC660_RS06725	28	27	40	25	26	57	41	26	52	43	30	36
HC660_RS06730	4	8	6	13	0	0	23	7	4	3	5	1
HC660_RS06735	39	19	58	30	57	60	64	43	31	47	36	29
HC660_RS06740	56	48	81	65	72	62	88	73	65	82	65	70
HC660_RS06745	9	4	13	9	5	2	12	16	6	7	1	4
HC660_RS06750	220	193	117	257	129	198	209	295	156	160	94	194
HC660_RS06755	209	132	181	147	134	138	205	193	123	208	132	272
HC660_RS06760	81	51	119	70	93	96	167	127	73	141	87	137
HC660_RS06765	108	84	82	125	98	103	124	69	85	91	75	112
HC660_RS06770	36	33	70	55	100	153	41	119	158	114	54	61
HC660_RS06775	4586	3546	2253	2740	4486	4547	3135	2471	3905	3435	2308	3923
HC660_RS06780	11878	9504	5448	7597	10430	12344	5964	7689	9826	10951	6588	10611
HC660_RS06785	258	247	208	247	232	134	265	257	236	255	123	172
HC660_RS06790	45	23	51	25	31	28	58	20	13	41	50	21
HC660_RS06795	5	11	16	8	12	3	13	6	3	4	18	5
HC660_RS06800	3	3	30	5	10	2	49	7	4	5	18	2
HC660_RS06805	9	6	21	8	6	9	30	7	9	3	8	11
HC660_RS06810	5	8	23	3	4	3	28	9	4	1	25	3
HC660_RS06815	13	8	50	12	9	4	46	9	11	7	21	7
HC660_RS06820	200	167	89	255	106	123	183	105	134	143	84	144
HC660_RS06825	26	19	61	17	53	33	60	22	27	42	38	16
HC660_RS06830	59	40	100	38	61	55	116	31	41	65	38	37
HC660_RS06835	39	38	38	44	42	25	49	16	13	8	21	10
HC660_RS06840	2997	2456	1379	2229	1607	1894	1464	4371	3222	2692	1151	2809
HC660_RS06845	135	151	76	70	94	50	59	189	143	131	60	85
HC660_RS06850	0	0	2	0	1	0	1	0	0	0	0	0
HC660_RS06855	46	45	95	69	66	41	91	71	30	68	135	45
HC660_RS06860	22	48	26	8	11	6	48	47	20	19	22	55
HC660_RS06865	15	15	27	18	20	30	41	29	21	18	33	37
HC660_RS06870	49	40	58	54	54	55	57	49	48	67	62	50
HC660_RS06875	11	25	29	28	25	24	19	19	22	28	19	20
HC660_RS06880	64	58	50	106	46	73	93	37	51	38	20	39
HC660_RS06885	2	2	1	4	2	2	7	1	0	0	4	1
HC660_RS06890	0	5	14	6	15	10	20	12	3	4	9	12
HC660_RS06895	24	24	29	47	29	8	42	25	18	25	24	18
HC660_RS06900	7	4	8	2	11	4	6	5	2	8	2	5
HC660_RS06905	10	12	10	20	10	5	13	9	4	16	7	11
HC660_RS06910	3	7	8	2	6	4	1	0	7	5	4	8
HC660_RS06915	7	12	14	21	5	3	15	1	5	10	18	24
HC660_RS06920	248	265	160	342	163	80	139	125	95	137	265	197
HC660_RS06925	318	443	321	514	263	122	324	312	151	310	458	299
HC660_RS06930	383	546	384	679	348	157	300	405	152	322	571	352
HC660_RS06935	337	520	460	816	359	144	274	429	179	458	767	437
HC660_RS06940	485	619	532	956	444	181	531	545	224	578	967	511
HC660_RS06945	227	410	288	528	257	88	283	281	132	223	422	231
HC660_RS06950	169	350	192	408	181	75	213	251	114	236	373	204
HC660_RS06955	180	284	241	321	200	64	233	268	97	248	341	250
HC660_RS06960	28	54	55	103	26	12	54	57	18	44	81	12
HC660_RS06965	3	3	14	6	6	3	14	9	3	3	11	6
HC660_RS06970	437	505	570	727	534	156	575	622	175	619	828	573
HC660_RS06975	279	393	275	471	205	75	238	286	127	299	402	250
HC660_RS06980	228	293	265	397	223	77	186	256	95	233	357	256
HC660_RS06985	27	22	24	26	19	12	17	12	16	25	29	17
HC660_RS06990	1034	1434	1117	1994	1021	445	1073	1249	506	1117	1498	1041
HC660_RS06995	108	152	108	196	103	37	140	165	75	166	168	155
HC660_RS07000	79	80	142	132	140	76	182	154	22	131	162	94
HC660_RS07005	30	21	51	38	19	14	24	34	12	28	60	30
HC660_RS07010	40	65	64	60	55	14	42	61	11	49	88	51
HC660_RS07015	103	134	182	180	156	75	155	158	73	157	198	153
HC660_RS07020	67	86	60	129	47	31	101	86	44	103	88	78
HC660_RS07025	31	34	48	69	31	26	30	46	6	46	52	19
HC660_RS07030	0	0	0	0	0	0	1	0	0	0	0	0
HC660_RS07035	8	7	6	13	9	5	6	19	5	8	2	14
HC660_RS07040	0	1	1	4	0	0	0	4	0	7	0	0
HC660_RS07045	108	161	160	233	127	70	98	234	73	159	179	105
HC660_RS07050	56	79	52	96	53	18	61	39	17	36	92	40
HC660_RS07055	48	57	73	117	54	31	53	53	33	63	124	53
HC660_RS07060	187	237	287	389	212	103	239	271	128	295	384	234
HC660_RS07065	6	2	7	7	3	6	6	2	5	1	8	1
HC660_RS07070	205	166	118	165	103	134	165	204	195	144	122	157
HC660_RS07075	752	798	527	910	533	632	699	640	732	550	348	592
HC660_RS07080	1456	834	781	1345	954	1518	1374	808	919	1145	1435	2372
HC660_RS07085	861	446	459	728	540	935	897	665	563	644	677	1431
HC660_RS07090	165	144	151	324	201	347	285	156	118	198	199	306
HC660_RS07095	359	275	213	326	297	296	288	423	282	242	191	333
HC660_RS07100	36	36	65	49	23	33	86	44	27	30	67	39
HC660_RS07105	29	68	56	28	87	70	55	34	37	50	54	52
HC660_RS07110	78	70	95	60	166	111	128	38	126	69	68	91
HC660_RS07115	2210	1625	1075	2312	713	483	1481	940	754	1040	688	1492
HC660_RS07120	197	200	153	194	185	221	167	232	184	277	122	261
HC660_RS07125	60	42	54	73	50	72	104	36	61	53	53	58
HC660_RS07130	20	14	28	14	25	23	44	10	8	38	24	21
HC660_RS07135	4	0	10	1	6	2	30	4	7	4	11	6
HC660_RS07140	5	1	19	7	8	6	40	2	7	12	11	5
HC660_RS07145	65	55	89	53	53	48	123	58	69	67	78	56
HC660_RS07150	4	2	24	5	16	10	24	2	9	10	16	15
HC660_RS07155	9	14	45	15	9	4	64	7	6	9	17	12
HC660_RS07160	10	13	30	3	11	7	33	1	15	10	21	11
HC660_RS07165	10	8	39	16	8	10	44	16	18	22	20	19
HC660_RS07170	2092	1850	1472	2303	1920	1807	1988	2205	2335	2272	1761	2328
HC660_RS07175	436	485	404	668	657	816	576	567	847	870	512	675
HC660_RS07180	104	86	134	167	140	194	162	101	114	133	99	156
HC660_RS07185	137	167	239	179	281	354	267	152	890	865	313	397
HC660_RS07190	10	8	14	14	10	19	36	0	38	37	20	16
HC660_RS07195	26	35	55	61	40	44	85	33	97	84	50	56
HC660_RS07200	26	32	51	50	44	33	44	27	54	76	61	41
HC660_RS07205	42	32	67	64	32	33	72	48	104	82	72	42
HC660_RS07210	3	9	16	10	6	15	41	19	8	15	27	15
HC660_RS07215	13	14	34	16	20	12	30	17	10	18	36	14
HC660_RS07220	649	456	549	834	489	778	735	491	479	635	593	1089
HC660_RS07225	18	19	95	55	40	56	150	42	28	59	104	70
HC660_RS07230	405	279	428	455	288	315	568	553	428	667	443	588
HC660_RS07235	11	8	22	12	45	84	31	9	31	46	31	44
HC660_RS07240	98	80	82	128	114	150	110	107	106	89	45	109
HC660_RS07245	925	1242	453	1231	805	1558	608	3597	1573	1174	514	1068
HC660_RS07250	63	42	68	83	76	189	88	84	107	101	75	113
HC660_RS07255	85	62	72	93	70	60	90	71	46	52	52	72
HC660_RS07260	27	11	59	20	34	58	43	30	27	36	23	39
HC660_RS07265	301	238	216	192	182	174	315	268	155	278	163	227
HC660_RS07270	168	199	104	168	129	69	117	323	115	124	65	82
HC660_RS07275	1789	1500	1222	2133	1858	1645	1221	1759	1567	1637	1036	1985
HC660_RS07280	20	30	51	44	40	23	67	25	34	30	62	58
HC660_RS07285	43	41	83	51	39	52	106	70	52	65	58	90
HC660_RS07290	20	14	24	16	22	19	39	26	15	6	16	19
HC660_RS07295	8	21	37	27	20	11	32	21	6	11	15	22
HC660_RS07300	29	21	28	49	24	30	59	23	31	32	23	27
HC660_RS07305	45	27	49	57	29	26	166	49	40	49	35	50
HC660_RS07310	56	17	53	15	20	25	101	36	35	50	34	25
HC660_RS07315	308	205	158	230	100	110	104	129	66	104	113	100
HC660_RS07320	0	3	3	0	2	2	7	0	0	0	1	0
HC660_RS21220	442	337	229	332	301	414	300	304	419	429	281	664
HC660_RS07325	413	248	204	347	488	637	374	227	439	395	318	654
HC660_RS07330	30	31	37	19	46	90	41	18	32	24	16	28
HC660_RS07335	16	11	13	8	3	8	33	4	13	17	3	11
HC660_RS07340	0	0	1	0	0	0	18	0	0	0	0	0
HC660_RS07345	920	1283	950	2084	708	594	880	787	832	605	391	624
HC660_RS07350	28	41	31	17	43	15	46	15	22	27	9	25
HC660_RS07355	17	10	26	9	11	11	31	13	9	32	10	10
HC660_RS07360	28	47	13	28	23	29	42	15	25	6	30	28
HC660_RS07365	12	16	40	29	13	25	56	5	17	20	24	21
HC660_RS07370	6	15	28	15	21	23	22	28	8	17	32	29
HC660_RS07375	45	56	71	85	50	60	107	31	57	53	57	56
HC660_RS07380	8	9	17	15	15	17	26	16	10	12	14	15
HC660_RS07385	171	286	208	302	395	537	300	319	382	401	274	202
HC660_RS07390	176	157	128	281	214	256	304	148	194	175	146	239
HC660_RS07395	217	143	171	150	297	362	208	228	205	165	103	232
HC660_RS07400	231	239	144	375	163	253	349	221	255	221	193	291
HC660_RS07405	89	113	128	198	117	203	292	84	92	101	103	113
HC660_RS07410	58	33	39	60	33	67	77	32	46	65	58	102
HC660_RS07415	241	216	155	345	264	349	307	248	212	222	195	257
HC660_RS07420	2690	1928	1408	2199	3099	2986	1944	1384	2436	2766	1356	2928
HC660_RS07425	167	108	113	171	77	130	154	133	100	124	185	254
HC660_RS07430	3	2	5	0	0	1	6	0	1	0	3	5
HC660_RS07435	1	0	8	1	0	3	7	1	2	0	1	1
HC660_RS07440	15	13	28	33	8	13	49	18	23	18	21	11
HC660_RS07445	161	119	158	184	121	111	244	80	128	155	127	183
HC660_RS07450	61	61	70	83	85	91	84	54	96	123	79	106
HC660_RS07455	11	7	12	2	7	3	19	1	13	7	4	10
HC660_RS07460	181	201	94	205	86	63	175	142	120	221	91	181
HC660_RS07465	103	132	108	159	52	52	221	74	75	142	67	111
HC660_RS07470	204	149	115	230	102	127	256	159	99	229	87	158
HC660_RS07475	264	222	271	279	190	250	458	299	197	321	198	200
HC660_RS07480	180	148	191	221	172	242	293	209	148	274	195	238
HC660_RS07485	175	136	135	137	212	168	165	150	134	197	154	224
HC660_RS07490	229	223	142	184	225	210	241	303	212	307	191	320
HC660_RS07495	287	249	168	236	195	264	280	375	273	358	143	234
HC660_RS07500	58	66	34	109	47	42	64	37	103	66	28	52
HC660_RS07505	110	151	101	109	75	122	85	81	139	134	81	106
HC660_RS07510	12	19	14	20	16	30	14	8	20	7	16	24
HC660_RS07515	646	693	452	697	464	471	709	434	437	481	414	490
HC660_RS07520	504	289	219	308	209	329	301	294	299	246	159	498
HC660_RS07525	582	1112	441	868	868	840	495	1396	842	878	757	539
HC660_RS07530	361	658	322	775	527	555	439	552	565	538	498	341
HC660_RS07535	1466	1565	766	1544	1553	1173	744	1454	1248	1308	840	1061
HC660_RS07540	27	8	33	35	17	26	76	17	10	11	26	13
HC660_RS07545	34	34	69	73	87	108	95	47	70	68	85	108
HC660_RS07550	73	60	61	83	36	88	108	84	59	72	85	109
HC660_RS07555	201	139	194	310	142	280	261	261	198	262	301	364
HC660_RS07560	283	212	197	370	200	343	258	346	278	398	278	561
HC660_RS07565	19	22	27	42	41	40	39	7	27	28	14	41
HC660_RS07570	93	107	96	209	141	107	201	96	97	76	46	72
HC660_RS07575	22	10	26	32	16	27	32	31	17	15	14	39
HC660_RS07580	39	21	33	20	26	35	46	24	33	44	38	47
HC660_RS07585	34	22	50	36	15	24	48	13	5	22	20	26
HC660_RS07590	11	11	13	20	4	12	22	15	17	4	20	20
HC660_RS07595	249	207	316	331	191	266	189	145	453	439	274	461
HC660_RS07600	25	35	54	45	35	45	45	29	35	25	27	27
HC660_RS07605	1743	1546	1302	1923	1635	1535	1579	1719	1440	1660	1299	1750
HC660_RS21225	10	8	23	13	18	36	52	28	5	2	21	12
HC660_RS07610	85	50	132	82	101	154	174	69	80	133	126	121
HC660_RS07615	654	407	580	445	855	567	1221	468	475	485	544	693
HC660_RS07620	4424	2698	4855	2235	12967	2723	11754	3111	2808	3026	5348	6213
HC660_RS07625	3336	2175	2552	2410	3711	2750	3693	3229	2987	3191	2594	3933
HC660_RS07630	18637	11460	15497	14260	25700	17970	25717	17190	17810	22625	18084	27516
HC660_RS07635	58	34	34	22	63	43	35	39	34	59	34	62
HC660_RS07640	305	243	181	126	350	260	213	188	215	249	147	227
HC660_RS07645	323	343	252	214	375	307	245	260	400	418	160	321
HC660_RS07650	1408	2634	1120	2099	2179	1857	1231	3118	2440	2339	1070	954
HC660_RS07655	430	288	202	296	466	493	264	490	447	489	175	454
HC660_RS07660	167	125	95	253	61	160	169	195	150	169	111	230
HC660_RS07665	928	613	1069	921	1207	1256	1365	629	833	867	886	1133
HC660_RS07670	329	259	304	317	311	307	322	175	274	322	234	342
HC660_RS07675	1247	1179	681	1402	895	1021	1070	912	686	869	565	801
HC660_RS07680	26	22	16	22	24	34	74	28	23	22	21	60
HC660_RS07685	577	851	364	1028	644	698	585	907	567	680	485	568
HC660_RS07690	107	100	62	163	165	172	189	94	165	80	82	181
HC660_RS07695	646	637	641	846	730	830	869	575	690	653	639	1026
HC660_RS07700	29	23	45	56	28	37	67	16	36	46	47	38
HC660_RS07705	41	53	101	113	65	44	138	21	62	43	48	48
HC660_RS07710	55	54	74	64	39	21	52	31	64	95	72	44
HC660_RS07715	1582	1480	1026	1885	1783	1422	1239	1074	1161	1318	662	1128
HC660_RS07720	16	6	23	2	32	11	14	8	24	11	22	37
HC660_RS07725	873	732	686	1047	830	839	911	671	580	575	564	986
HC660_RS07730	1681	1458	1256	2249	1594	1665	2201	1284	1245	1091	1148	2038
HC660_RS07735	354	302	278	425	281	315	480	361	200	249	245	423
HC660_RS07740	66	68	67	97	75	162	132	45	72	64	49	104
HC660_RS07745	69	57	78	103	74	64	275	38	52	51	51	32
HC660_RS07750	380	279	191	217	472	160	322	261	491	334	264	445
HC660_RS07755	1217	1019	614	539	1531	725	918	1340	1410	1422	1274	2462
HC660_RS07760	671	455	307	224	704	365	371	529	614	642	565	1151
HC660_RS07765	1464	1057	1091	1418	1811	1743	1365	1726	1731	1650	1417	2211
HC660_RS07770	492	374	489	436	592	405	697	494	584	637	639	745
HC660_RS07775	116	81	66	75	89	87	147	108	122	151	140	160
HC660_RS07780	327	343	260	349	371	388	429	262	277	375	315	416
HC660_RS07785	1374	1016	810	1581	983	1714	1223	1278	1690	1920	970	1871
HC660_RS07790	186	100	168	174	190	302	273	274	211	422	173	358
HC660_RS07795	2301	2700	1442	3583	1374	1435	2033	2170	1507	1633	1068	1586
HC660_RS07800	22	24	32	23	41	29	59	18	24	28	32	25
HC660_RS07805	35	45	56	62	40	44	86	30	32	48	22	45
HC660_RS07810	89	78	152	147	137	168	207	104	87	64	100	102
HC660_RS07815	303	249	358	398	325	307	652	316	258	342	319	336
HC660_RS07820	188	171	165	239	230	177	259	185	205	221	183	253
HC660_RS07825	370	303	337	388	354	373	356	429	314	425	242	420
HC660_RS07830	118	63	94	87	61	73	73	105	85	103	63	99
HC660_RS07835	35	21	58	18	45	20	60	26	23	34	21	25
HC660_RS07840	21	23	55	23	39	17	72	31	20	31	28	26
HC660_RS07845	1929	2258	1478	1609	3157	1550	1952	1156	1955	1398	944	1143
HC660_RS07850	2631	2574	2374	1754	4242	2104	3101	1678	1749	1722	1619	1652
HC660_RS07855	854	731	882	549	1314	661	1561	363	583	751	653	572
HC660_RS07860	895	792	1226	616	2106	1107	1770	548	671	1049	781	808
HC660_RS07865	35	41	81	51	80	85	96	61	93	139	98	84
HC660_RS07870	103	90	165	72	114	118	122	99	193	212	147	122
HC660_RS07875	267	250	381	232	335	337	286	265	454	736	354	435
HC660_RS07880	616	432	768	866	756	1104	631	481	654	707	518	772
HC660_RS07885	106	137	129	175	117	127	191	119	114	121	98	125
HC660_RS07890	7931	5916	4368	6945	4763	5545	5147	6264	4507	5881	4510	7897
HC660_RS07895	197	122	203	220	346	480	282	207	210	367	205	332
HC660_RS07900	1043	702	446	1448	629	993	831	1404	660	837	474	1044
HC660_RS07905	26	21	33	38	10	32	59	37	21	52	35	32
HC660_RS07910	171	161	390	404	196	321	366	284	233	403	300	311
HC660_RS07915	1582	1267	1013	1801	1004	1419	905	1409	1349	1204	896	1504
HC660_RS07920	232	159	212	211	286	321	192	191	220	208	173	214
HC660_RS07925	241	166	160	222	308	336	166	229	159	225	139	275
HC660_RS07930	504	279	255	422	486	600	330	446	355	456	284	528
HC660_RS07935	755	483	446	830	641	879	730	615	690	819	589	1022
HC660_RS07940	9341	6776	5954	8534	6028	7065	7728	5654	4951	7735	6270	8422
HC660_RS07945	566	522	425	499	387	459	592	317	312	415	302	481
HC660_RS07950	197	158	200	230	241	217	283	208	162	189	179	292
HC660_RS07955	369	207	105	316	126	167	213	98	114	109	119	161
HC660_RS07960	11	5	8	2	5	11	11	2	4	3	9	22
HC660_RS07965	151	121	100	157	124	176	151	124	88	140	94	218
HC660_RS07970	7371	5629	7757	8436	6479	6501	10166	5521	6015	8788	12735	10993
HC660_RS07975	8891	7317	7626	8614	7049	6693	11006	8845	8386	12380	12621	11874
HC660_RS07980	19124	15405	14731	16372	15957	14968	16684	18552	22074	30088	22468	24709
HC660_RS07985	35026	25712	18164	21812	21283	19925	20654	22857	28756	38213	25769	30678
HC660_RS07990	11	11	11	11	16	7	29	22	14	16	12	19
HC660_RS07995	26	19	11	19	4	6	17	46	12	22	1	10
HC660_RS08000	176	91	140	295	155	226	312	239	130	148	270	590
HC660_RS08005	48	38	53	83	39	54	64	64	27	21	31	45
HC660_RS08010	992	712	358	884	404	498	549	723	455	484	388	605
HC660_RS08015	48	47	75	26	53	48	82	229	152	78	31	122
HC660_RS08020	275	180	311	422	385	416	435	307	374	342	206	430
HC660_RS08025	170	104	125	214	183	325	220	192	263	209	140	282
HC660_RS08030	75	66	75	90	89	107	89	56	80	84	72	153
HC660_RS21365	6	4	6	12	7	28	7	12	11	3	11	7
HC660_RS08040	105	112	68	91	104	65	120	79	68	55	62	83
HC660_RS08045	3	5	3	0	1	1	4	1	0	0	2	4
HC660_RS08050	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS08055	2	0	5	1	0	2	2	1	0	1	3	3
HC660_RS08060	7	6	5	9	1	1	11	1	3	2	7	0
HC660_RS08065	30	21	26	21	28	25	14	32	14	28	27	38
HC660_RS08070	22	19	17	23	26	37	26	17	13	11	19	20
HC660_RS08075	8271	6628	6286	8472	5105	6919	7185	6706	5189	8300	9010	12365
HC660_RS08080	890	857	810	705	438	598	793	741	535	807	916	1139
HC660_RS08085	30	34	42	34	23	17	45	33	46	22	24	44
HC660_RS08090	13	9	19	13	12	9	13	7	6	16	15	21
HC660_RS08095	79	101	89	53	90	89	89	54	66	77	66	43
HC660_RS08100	811	735	498	937	698	641	536	902	680	702	403	619
HC660_RS08105	14	22	45	38	29	21	38	6	33	14	33	18
HC660_RS08110	737	750	891	1349	942	1170	871	511	919	743	463	622
HC660_RS08115	561	387	538	570	632	668	776	395	441	557	448	630
HC660_RS08120	10104	7004	7086	8507	8843	8331	9651	10844	7926	10966	7489	12479
