Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG-1	SMG-2	SMG-3
HC660_RS15805	2345	2928	2219	3181	2272	2106
HC660_RS15810	229	161	183	59	163	103
HC660_RS15815	202	71	113	86	265	46
HC660_RS15820	524	614	730	578	1316	405
HC660_RS15825	126	82	166	108	226	74
HC660_RS15830	33	40	39	47	42	29
HC660_RS15835	27	8	19	10	16	8
HC660_RS15840	83	67	46	110	180	72
HC660_RS15845	35	50	55	26	64	31
HC660_RS15850	3	13	25	13	52	10
HC660_RS15855	9	13	10	9	8	5
HC660_RS15860	0	1	0	0	1	0
HC660_RS15865	466	457	615	238	345	396
HC660_RS15870	1346	1435	1776	837	1594	1024
HC660_RS15875	389	296	310	276	472	252
HC660_RS15880	851	196	252	97	211	124
HC660_RS15885	142	274	256	182	508	156
HC660_RS15890	304	259	236	233	478	170
HC660_RS15895	959	1787	1967	1405	710	755
HC660_RS15900	278	407	473	463	200	248
HC660_RS15905	132	147	146	177	104	102
HC660_RS15910	124	148	149	129	109	52
HC660_RS15915	1639	1863	3938	400	290	1659
HC660_RS15920	0	0	0	0	0	1
HC660_RS15925	1010	768	773	613	831	657
HC660_RS15930	180	111	153	122	192	118
HC660_RS15935	93	66	87	57	134	36
HC660_RS15940	663	545	550	575	948	459
HC660_RS15945	273	218	190	229	337	124
HC660_RS15950	183	118	114	120	179	120
HC660_RS15955	253	139	118	131	246	76
HC660_RS15960	77	118	91	82	153	89
HC660_RS15965	34	78	79	75	158	37
HC660_RS15970	246	300	265	299	452	171
HC660_RS15975	0	0	0	0	0	0
HC660_RS15980	0	0	0	0	0	0
HC660_RS15985	4	3	6	3	20	1
HC660_RS15990	189	101	188	64	131	97
HC660_RS15995	343	441	1004	145	476	211
HC660_RS16000	809	789	773	625	805	562
HC660_RS16005	194	214	371	110	148	93
HC660_RS16010	148	132	140	53	140	70
HC660_RS16015	90	72	82	56	93	30
HC660_RS16020	148	80	103	75	52	87
HC660_RS16025	1061	686	790	445	765	602
HC660_RS16030	56	47	77	20	43	32
HC660_RS16035	213	168	272	62	161	102
HC660_RS16040	1621	1924	1281	2069	1964	1330
HC660_RS16045	248	596	300	608	590	343
HC660_RS16050	1489	5292	3128	4572	5588	1891
HC660_RS16055	1207	3000	2539	3014	3706	1424
HC660_RS16060	238	796	854	466	668	308
HC660_RS16065	59	176	174	131	184	95
HC660_RS16070	70282	40135	28559	35636	29369	18771
HC660_RS16075	69	69	134	41	88	58
HC660_RS16080	6130	6253	7145	4228	3410	5448
HC660_RS16085	357	849	969	575	354	476
HC660_RS16090	69	44	15	100	52	24
HC660_RS16095	1529	953	473	2509	1377	1094
HC660_RS16100	91	59	26	319	183	96
HC660_RS16105	77	40	17	364	296	51
HC660_RS16110	45	33	15	158	193	40
HC660_RS16115	21	10	10	28	95	11
HC660_RS16120	32	25	31	34	141	15
HC660_RS16125	37	44	43	26	32	21
HC660_RS16130	21	5	32	28	49	11
HC660_RS16135	54	41	57	64	30	34
HC660_RS16140	918	1015	937	1154	1067	664
HC660_RS16145	410	263	533	119	169	209
HC660_RS16150	43	45	61	36	67	13
HC660_RS16155	250	206	610	78	156	36
HC660_RS16160	7	10	16	5	20	5
HC660_RS16165	435	437	413	192	115	297
HC660_RS16170	609	518	441	579	1335	593
HC660_RS16175	6	1	7	1	3	1
HC660_RS16180	71	89	41	92	61	28
HC660_RS16185	313	314	417	157	310	163
HC660_RS16190	190	204	156	100	116	139
HC660_RS16195	127	48	64	31	58	54
HC660_RS16200	38	9	17	9	16	7
HC660_RS16205	933	994	1044	1033	1412	1084
HC660_RS16210	48	39	48	19	42	47
HC660_RS16215	544	381	837	309	376	170
HC660_RS16220	162	262	198	367	209	158
HC660_RS16225	1376	727	579	717	998	587
HC660_RS16230	1301	736	537	508	767	554
HC660_RS16235	1245	633	480	418	612	565
HC660_RS16240	10	29	20	20	15	7
HC660_RS16245	12	8	7	10	8	7
HC660_RS16250	292	274	268	435	628	177
HC660_RS16255	202	274	293	241	287	165
HC660_RS16260	187	231	213	171	155	82
HC660_RS16265	119	127	121	178	175	110
HC660_RS16270	867	1020	700	1011	1321	893
HC660_RS16275	6	5	7	5	2	5
HC660_RS16280	47	27	21	15	36	12
HC660_RS16285	163	104	89	126	136	121
HC660_RS16290	481	328	350	309	352	361
HC660_RS16295	242	193	232	131	180	149
HC660_RS16300	127	131	218	99	166	83
HC660_RS16305	31	46	51	8	10	15
HC660_RS16310	49	23	18	3	5	7
HC660_RS16315	618	632	476	220	291	520
HC660_RS16320	330	251	271	77	127	170
HC660_RS16325	266	190	189	51	40	144
HC660_RS16330	337	373	401	133	97	275
HC660_RS16335	81	93	126	38	34	46
HC660_RS16340	26	21	28	11	13	25
HC660_RS16345	16	16	26	7	1	9
HC660_RS21295	6	15	28	7	22	11
HC660_RS16350	7	7	11	5	5	2
HC660_RS16355	63	11	16	5	10	5
HC660_RS16360	7	2	2	0	0	8
HC660_RS16365	5	3	1	0	2	0
HC660_RS16370	3	2	3	3	10	2
HC660_RS16375	36	38	37	26	35	11
HC660_RS16380	21	13	13	14	16	4
HC660_RS16385	100	105	70	120	91	60
HC660_RS16390	74	74	67	56	65	46
HC660_RS16395	143	118	184	84	117	77
HC660_RS16400	41	24	31	10	22	20
HC660_RS16405	7	3	5	1	2	4
HC660_RS16410	6	11	5	4	6	12
HC660_RS16415	14	42	66	14	21	27
HC660_RS16420	40	97	135	36	43	37
HC660_RS16425	183	87	108	78	146	41
HC660_RS16430	237	190	220	114	158	92
HC660_RS16435	9	7	11	4	3	0
HC660_RS16440	44	47	28	11	6	21
HC660_RS16445	12449	14168	13876	11229	10430	9586
HC660_RS16450	1515	2392	2338	2020	2043	1479
HC660_RS16455	5700	7130	7501	5378	5120	4295
HC660_RS16460	6331	8810	9185	5364	4828	5089
HC660_RS16465	1675	2657	3846	846	1075	837
HC660_RS16470	31	34	97	26	31	20
HC660_RS16475	15	27	19	9	22	23
HC660_RS16480	1571	1094	654	742	1142	700
HC660_RS16485	274	405	333	178	395	211
HC660_RS16490	433	517	424	291	548	269
HC660_RS16495	153	194	230	124	212	105
HC660_RS16500	72	182	138	79	123	116
HC660_RS16505	142	260	262	122	189	141
HC660_RS16510	530	376	410	383	412	355
HC660_RS16515	402	534	885	545	1061	306
HC660_RS16520	45	137	97	132	284	43
HC660_RS16525	1673	985	894	978	378	1242
HC660_RS16530	596	314	403	277	75	165
HC660_RS16535	520	512	818	928	199	306
HC660_RS16540	2	2	5	1	1	0
HC660_RS16545	4	7	7	3	8	5
HC660_RS16550	0	1	4	4	0	0
HC660_RS16555	8	0	0	6	5	0
HC660_RS16560	54	59	82	14	19	30
HC660_RS16565	235	263	363	137	349	201
HC660_RS16570	32	25	23	14	20	23
HC660_RS16575	17	15	13	0	11	5
HC660_RS16580	129	109	99	56	96	79
HC660_RS16585	88	43	54	40	72	75
HC660_RS16590	599	303	471	327	524	522
HC660_RS16595	9	14	9	9	7	3
HC660_RS16600	637	817	936	848	589	508
HC660_RS16605	24	41	39	16	77	23
HC660_RS16610	8820	8281	19017	772	3231	3113
HC660_RS16615	1148	1421	3311	355	967	1001
HC660_RS16620	327	378	844	82	199	151
HC660_RS16625	774	985	1557	338	726	486
HC660_RS16630	69	84	148	62	140	47
HC660_RS16635	232	414	432	504	565	299
HC660_RS16640	1955	2722	2070	4953	4390	1773
HC660_RS16645	21	50	59	44	73	12
HC660_RS16650	1	10	11	3	6	3
HC660_RS16655	7	11	15	4	11	5
HC660_RS16660	0	0	0	0	0	0
HC660_RS16665	155	94	126	53	127	68
HC660_RS16670	202	203	263	97	186	128
HC660_RS16675	91	115	113	54	89	91
HC660_RS16680	48	94	185	36	90	58
HC660_RS16685	71	69	97	75	171	68
HC660_RS16690	10	19	36	13	54	27
HC660_RS16695	46	28	54	60	65	18
HC660_RS16700	42	32	36	41	55	20
HC660_RS16705	193	134	140	136	206	96
HC660_RS16710	213	120	109	96	144	64
HC660_RS16715	119	104	102	115	272	54
HC660_RS16720	348	311	239	107	215	287
HC660_RS16725	6486	5449	6979	2015	3429	5377
HC660_RS16730	109	276	222	296	470	232
HC660_RS16735	8	14	15	14	25	4
HC660_RS16740	16	4	11	1	5	3
HC660_RS16745	3	4	10	3	3	1
HC660_RS16750	4	4	1	8	1	2
HC660_RS16755	60	68	42	109	95	39
HC660_RS16760	6	14	6	9	8	17
HC660_RS16765	1407	1208	1072	706	1113	647
HC660_RS16770	534	643	499	415	554	439
HC660_RS16775	541	824	524	496	757	589
HC660_RS16780	94	75	70	93	277	71
HC660_RS16785	68	56	78	29	57	21
HC660_RS16790	63	29	45	21	25	14
HC660_RS16795	218	265	181	346	762	265
HC660_RS16800	77	32	39	40	133	16
HC660_RS16805	2	2	4	0	0	1
HC660_RS16810	19	28	29	13	54	8
HC660_RS16815	339	291	338	256	451	345
HC660_RS16820	240	195	483	112	278	136
HC660_RS16825	226	190	256	52	100	57
HC660_RS16830	292	237	242	52	72	78
HC660_RS16835	2504	2522	2250	2920	2462	2079
HC660_RS16840	916	1828	2007	475	383	855
HC660_RS16845	391	427	441	161	289	326
HC660_RS16850	1637	2604	4035	1256	1365	1694
HC660_RS16855	926	1420	2511	334	559	742
HC660_RS16860	103	167	150	134	132	116
HC660_RS16865	866	939	1753	364	841	498
HC660_RS16870	310	165	204	62	137	72
HC660_RS16875	886	726	737	478	630	603
HC660_RS16880	1217	1389	1717	801	831	835
HC660_RS16885	6309	3351	3818	3401	2076	3216
HC660_RS16890	20981	15708	18804	4210	2104	10796
HC660_RS16895	1038	693	1667	103	183	196
HC660_RS16900	374	325	1858	38	146	89
HC660_RS16905	4776	3733	3543	1681	5133	4649
HC660_RS16910	136	124	165	143	198	86
HC660_RS16915	5	3	3	6	5	1
HC660_RS16920	0	0	0	0	0	0
HC660_RS16925	37	29	64	38	50	21
HC660_RS16930	22	18	10	14	8	1
HC660_RS16935	30	12	24	12	7	3
HC660_RS16940	36	14	45	18	15	11
HC660_RS16945	434	348	337	192	412	237
HC660_RS16950	645756	156323	180876	558894	300892	800053
HC660_RS16955	557	1145	1507	294	481	858
HC660_RS16960	7997	18776	24356	6003	5102	13373
HC660_RS16965	1177	2431	5042	777	806	994
HC660_RS16970	274	181	458	132	244	75
HC660_RS16975	7	13	16	9	9	7
HC660_RS16980	4	0	13	1	5	0
HC660_RS16985	163	106	270	26	54	32
HC660_RS16990	64	70	90	15	39	43
HC660_RS16995	62	42	95	20	47	21
HC660_RS17000	0	0	0	0	0	0
HC660_RS17005	0	0	0	0	0	0
HC660_RS17010	0	0	0	0	0	0
HC660_RS17015	0	0	0	0	0	0
HC660_RS17020	0	0	0	0	0	0
HC660_RS17025	0	0	0	0	0	0
HC660_RS17030	0	0	0	0	0	0
HC660_RS17035	0	0	0	0	0	0
HC660_RS17040	0	0	0	0	0	0
HC660_RS17045	0	0	0	0	0	0
HC660_RS17050	69	73	411	35	85	37
HC660_RS17055	179	148	756	34	169	60
HC660_RS17060	85	67	281	24	42	52
HC660_RS17065	136	98	246	10	59	73
HC660_RS17070	60	46	102	33	59	30
HC660_RS17075	150	79	97	101	186	89
HC660_RS17080	97	114	130	97	226	88
HC660_RS17085	55	63	122	62	145	45
HC660_RS17090	85	112	155	109	226	144
HC660_RS17095	38	28	96	19	112	27
HC660_RS17100	323	426	445	298	472	199
HC660_RS17105	25	25	34	23	60	11
HC660_RS17110	124	169	190	131	428	79
HC660_RS17115	30	29	46	17	39	15
HC660_RS17120	15031	16276	9736	8478	11567	9855
HC660_RS17125	8462	13220	7692	7071	9480	6483
HC660_RS17130	4080	4594	2577	2626	3562	2310
HC660_RS17135	5812	6588	3786	3418	5736	2964
HC660_RS17140	1290	1169	616	482	810	472
HC660_RS17145	45935	26650	16412	11304	36044	14923
HC660_RS17150	25935	8465	4675	4342	14546	6347
HC660_RS17155	424	300	333	95	29	111
HC660_RS17160	148	153	152	140	219	102
HC660_RS17165	190	142	119	90	120	121
HC660_RS17170	35	21	32	4	30	17
HC660_RS17175	57	31	27	26	27	29
HC660_RS17180	39	15	29	18	72	11
HC660_RS17185	524	750	565	517	1477	516
HC660_RS17190	5621	4840	6078	5707	3983	4100
HC660_RS17195	4815	5603	6694	4585	3308	4052
HC660_RS17200	1213	1220	1469	666	762	811
HC660_RS17205	0	1	0	1	0	0
HC660_RS17210	134	92	123	49	79	53
HC660_RS17215	101	83	150	63	102	58
HC660_RS17220	15	46	41	22	15	13
HC660_RS17225	15	32	22	8	22	13
HC660_RS17230	580	658	768	315	488	386
HC660_RS17235	633	820	997	594	619	655
HC660_RS17240	65	96	166	181	41	148
HC660_RS17245	375	621	802	1068	124	932
HC660_RS17250	103	134	205	129	82	196
HC660_RS17255	233	303	513	350	82	545
HC660_RS17260	242	466	719	442	129	689
HC660_RS17265	113	88	113	68	87	81
HC660_RS17270	410	494	723	349	302	413
HC660_RS17275	4666	2917	4415	2940	1757	2337
HC660_RS17280	1419	1813	2653	1039	669	918
HC660_RS17285	104	57	56	72	100	23
HC660_RS17290	144	238	83	182	134	104
HC660_RS17295	106	164	46	169	84	81
HC660_RS17300	63	52	14	49	21	29
HC660_RS17305	29	38	6	25	17	25
HC660_RS17310	53	81	22	132	65	45
HC660_RS17315	99	133	24	156	89	81
HC660_RS17320	51	77	9	110	49	51
HC660_RS17325	18	21	6	16	12	4
HC660_RS17330	17	17	11	42	24	15
HC660_RS17335	39	47	16	80	48	27
HC660_RS17340	50	76	23	74	99	35
HC660_RS17345	79	69	33	122	94	69
HC660_RS17350	123	105	67	75	116	28
HC660_RS17355	17	15	8	39	51	4
HC660_RS17360	10	8	3	28	12	5
HC660_RS17365	5	5	1	1	10	0
HC660_RS17370	427	352	287	322	214	350
HC660_RS17375	42	40	29	37	23	35
HC660_RS17380	133	169	55	81	60	78
HC660_RS17385	61	102	75	68	62	48
HC660_RS17390	4183	6556	3737	1967	1425	2445
HC660_RS17395	13568	19784	12119	4594	3253	5733
HC660_RS17400	8	11	10	1	13	1
HC660_RS17405	0	0	2	0	0	2
HC660_RS17410	130	54	51	32	34	37
HC660_RS17415	234	97	121	23	43	50
HC660_RS17420	19	13	15	0	1	4
HC660_RS17425	122	89	109	39	73	57
HC660_RS17430	8	10	9	6	13	3
HC660_RS17435	23	20	14	10	8	14
HC660_RS17440	8040	7958	6991	2777	1691	5517
HC660_RS17445	3217	2648	2118	729	344	1715
HC660_RS17450	2111	1195	1093	399	144	1089
HC660_RS17455	91	28	40	23	14	48
HC660_RS17460	2	0	0	1	0	0
HC660_RS17465	9860	3803	3740	3144	4555	4275
HC660_RS17470	7	21	31	15	15	13
HC660_RS17475	6	19	17	9	4	3
HC660_RS17480	22	24	32	42	114	9
HC660_RS17485	27	43	49	17	48	12
HC660_RS17490	182	195	200	89	61	126
HC660_RS17495	111	98	97	49	25	45
HC660_RS17500	985	1314	1304	945	1190	863
HC660_RS17505	212	183	167	153	312	123
HC660_RS17510	82	85	55	68	111	43
HC660_RS17515	45	66	33	39	119	39
HC660_RS17520	24	23	26	6	33	6
HC660_RS17525	11	1	9	9	8	1
HC660_RS17530	1378	1300	1348	917	907	583
HC660_RS17535	369	521	548	233	277	163
HC660_RS17540	643	1053	1065	539	742	378
HC660_RS17545	927	1345	1442	738	779	803
HC660_RS17550	710	970	953	478	463	604
HC660_RS17555	313	339	608	120	162	122
HC660_RS17560	836	1029	744	747	923	690
HC660_RS17565	1717	2594	7222	2374	5039	1330
HC660_RS17570	685	592	1510	411	788	331
HC660_RS17575	543	628	680	450	467	396
HC660_RS17580	19	3	1	5	10	3
HC660_RS17585	0	0	0	0	0	0
HC660_RS17590	72	46	27	13	43	34
HC660_RS17595	12	12	12	10	11	7
HC660_RS17600	18	18	20	23	15	10
HC660_RS17605	9	12	11	8	6	3
HC660_RS17610	8	6	8	4	8	5
HC660_RS17615	7	6	3	3	2	5
HC660_RS17620	16	14	5	6	2	5
HC660_RS17625	3	0	2	0	0	0
HC660_RS17630	3	2	3	3	3	0
HC660_RS17635	300	178	265	54	121	202
HC660_RS17640	236	224	239	61	108	137
HC660_RS17645	323	292	277	380	404	226
HC660_RS17650	304	383	363	346	434	242
HC660_RS17655	663	613	540	401	465	197
HC660_RS17660	378	340	261	195	198	118
HC660_RS17665	213	244	201	203	176	185
HC660_RS17670	363	271	321	76	54	90
HC660_RS17675	429	283	316	221	136	229
HC660_RS17680	282	206	231	143	85	210
HC660_RS17685	130	126	136	58	85	87
HC660_RS17690	54	80	292	65	134	51
HC660_RS17695	1570	1070	816	835	791	1013
HC660_RS17700	576	336	163	263	209	229
HC660_RS17705	127	95	104	50	82	69
HC660_RS17710	442	408	350	167	387	322
HC660_RS17715	2888	2672	2146	1248	1549	2249
HC660_RS17720	1209	1445	1123	648	750	1135
HC660_RS17725	9342	14813	10001	4830	6120	8868
HC660_RS17730	669	1065	1348	271	1078	557
HC660_RS17735	23	8	21	16	64	21
HC660_RS17740	8668	7482	7948	3391	1995	6328
HC660_RS17745	3729	3525	3468	806	953	2816
HC660_RS17750	434	247	1229	121	424	93
HC660_RS17755	92	102	108	93	158	50
HC660_RS17760	96	105	103	41	66	35
HC660_RS17765	237	133	130	122	145	109
HC660_RS17770	927	430	545	604	1285	658
HC660_RS17775	95	82	188	70	160	35
HC660_RS17780	15	13	5	3	12	4
HC660_RS17785	2323	1497	1085	1011	2217	1032
HC660_RS17790	625	496	456	297	627	302
HC660_RS17795	676	448	498	193	402	128
HC660_RS17800	203	153	109	83	204	88
HC660_RS17805	2392	2762	2658	2254	3182	1792
HC660_RS17810	6426	9084	9284	5658	6625	6464
HC660_RS17815	33191	35234	55451	19528	17668	32158
HC660_RS17820	35	85	82	127	634	58
HC660_RS17825	734	986	640	738	1568	549
HC660_RS17830	270	723	496	539	1319	473
HC660_RS17835	100	452	295	297	648	242
HC660_RS17840	26	88	99	20	252	30
HC660_RS17845	14709	9905	10527	8940	15558	8964
HC660_RS17850	0	0	0	0	0	0
HC660_RS17855	142	285	268	190	411	189
HC660_RS17860	68	290	203	159	347	138
HC660_RS17865	753	565	537	432	1028	378
HC660_RS17870	468	901	1120	435	1337	503
HC660_RS17875	612	976	1152	506	1297	475
HC660_RS17880	170	272	384	144	423	125
HC660_RS17885	156	350	387	142	402	172
HC660_RS17890	44	121	152	43	95	60
HC660_RS17895	8	22	38	9	14	18
HC660_RS17900	10	32	41	10	18	4
HC660_RS17905	475	277	373	211	424	226
HC660_RS17910	1771	1416	1908	1289	1714	653
HC660_RS17915	511	812	974	470	750	531
HC660_RS17920	226	244	359	90	172	97
HC660_RS17925	0	0	0	0	0	0
HC660_RS17930	1242	919	1621	616	1289	542
HC660_RS17935	31	44	44	31	70	26
HC660_RS17940	9	21	18	28	27	8
HC660_RS17945	13	12	16	11	34	9
HC660_RS17950	28	39	33	27	66	18
HC660_RS17955	36	34	35	29	23	8
HC660_RS17960	9	18	13	2	8	7
HC660_RS17965	18	6	11	7	16	12
HC660_RS17970	4	2	8	12	6	1
HC660_RS17975	0	0	0	0	0	0
HC660_RS17980	0	0	0	0	0	0
HC660_RS17985	0	0	0	0	0	0
HC660_RS17990	0	0	0	0	0	0
HC660_RS17995	650	486	402	222	307	432
HC660_RS18000	826	577	555	533	633	571
HC660_RS18005	0	0	0	0	0	0
HC660_RS18010	0	0	0	0	0	0
HC660_RS18015	0	0	0	0	0	0
HC660_RS18020	5582	4822	3529	3375	4926	6228
HC660_RS18025	1277	571	534	472	956	555
HC660_RS18030	1	0	0	0	0	0
HC660_RS18035	0	0	0	0	0	0
HC660_RS18040	0	0	0	0	0	0
HC660_RS18045	0	0	0	0	0	0
HC660_RS18050	0	0	0	0	0	0
HC660_RS18055	0	0	0	0	0	0
HC660_RS18060	0	0	0	0	0	0
HC660_RS18065	0	0	0	0	0	0
HC660_RS18070	0	0	0	0	0	0
HC660_RS18075	0	0	0	0	0	0
HC660_RS18080	0	0	0	0	0	0
HC660_RS18085	0	0	0	0	0	0
HC660_RS18090	0	0	0	0	0	0
HC660_RS18095	485	907	643	547	1563	605
HC660_RS18100	934	1187	1134	586	489	746
HC660_RS18105	14	45	79	20	34	15
HC660_RS18110	46	62	118	9	41	35
HC660_RS18115	263	325	243	40	108	221
HC660_RS18120	2501	2345	2032	786	1170	2438
HC660_RS18125	1117	346	337	123	591	205
HC660_RS18130	108	146	124	98	136	92
HC660_RS18135	2494	2464	2814	1384	2941	1511
HC660_RS18140	3	2	1	1	1	0
HC660_RS18145	14	23	20	14	16	17
HC660_RS18150	7	9	62	5	11	11
HC660_RS18155	22	44	205	17	63	13
HC660_RS18160	862	1171	1314	538	377	629
HC660_RS18165	390	607	547	255	176	257
HC660_RS18170	98	156	142	83	27	77
HC660_RS18175	586	1014	626	471	119	485
HC660_RS18180	414	721	395	281	68	384
HC660_RS18185	549	806	457	397	85	562
HC660_RS18190	4706	5137	5815	3333	2831	2638
HC660_RS18195	95	202	162	38	21	113
HC660_RS18200	138	84	137	118	201	100
HC660_RS18205	374	85	102	58	322	140
HC660_RS18210	184	100	127	44	340	138
HC660_RS18215	96	141	182	86	133	64
HC660_RS18220	35	28	25	12	10	26
HC660_RS18225	13	6	11	0	3	4
HC660_RS18230	34	29	46	23	43	16
HC660_RS18235	4	10	14	2	2	6
HC660_RS18240	8	3	5	1	1	1
HC660_RS18245	214	160	224	346	271	160
HC660_RS18250	85	188	134	122	96	128
HC660_RS18255	4	6	8	3	2	2
HC660_RS18260	40	46	32	31	26	23
HC660_RS18265	38	48	46	30	45	21
HC660_RS18270	0	0	0	0	0	0
HC660_RS18275	1796	701	718	410	471	538
HC660_RS18280	151	82	86	37	52	66
HC660_RS18285	353	280	170	87	68	203
HC660_RS18290	323	219	109	93	68	147
HC660_RS18295	35	37	50	51	102	29
HC660_RS18300	0	2	5	0	13	0
HC660_RS18305	130	89	82	127	234	65
HC660_RS18310	420	1522	2085	1276	1597	857
HC660_RS18315	57	263	375	142	204	93
HC660_RS18320	65	242	526	141	242	124
HC660_RS18325	1	0	1	6	9	5
HC660_RS18330	243	184	195	179	318	173
HC660_RS18335	51	62	52	63	91	49
HC660_RS18340	55	95	119	69	196	80
HC660_RS18345	170	178	292	105	194	97
HC660_RS18350	95	40	79	20	31	20
HC660_RS18355	148	129	89	92	147	103
HC660_RS18360	576	462	354	463	524	284
HC660_RS18365	128	58	53	58	140	49
HC660_RS18370	37	18	18	17	49	9
HC660_RS18375	22	22	35	39	71	9
HC660_RS18380	4	6	4	1	13	3
HC660_RS18385	219	231	482	126	279	94
HC660_RS18390	1002	855	858	470	569	633
HC660_RS18395	4	31	17	92	67	3
HC660_RS18400	138	702	287	2546	1049	231
HC660_RS18405	89	105	154	82	150	112
HC660_RS21145	21	26	15	12	44	12
HC660_RS21150	24	25	18	36	46	19
HC660_RS18415	67	50	31	30	53	31
HC660_RS18420	28	19	29	28	89	29
HC660_RS18425	114	201	358	186	391	219
HC660_RS18430	1316	1553	1294	796	1879	1208
HC660_RS18435	526	794	928	389	1241	602
HC660_RS18440	1541	966	1065	665	1831	752
HC660_RS18445	1	3	6	0	5	1
HC660_RS18450	0	0	0	0	1	0
HC660_RS18455	49	48	32	13	19	16
HC660_RS18460	204	90	90	64	129	90
HC660_RS18465	91	200	152	91	136	77
HC660_RS18470	20	7	11	6	1	9
HC660_RS18475	232	104	98	76	76	86
HC660_RS18480	75	56	68	37	41	40
HC660_RS18485	26	19	31	7	10	7
HC660_RS18490	625	219	179	48	119	151
HC660_RS18495	544	554	545	455	405	429
HC660_RS18500	436	159	227	190	374	199
HC660_RS18505	27	26	24	4	46	12
HC660_RS18510	111	92	118	69	263	72
HC660_RS18515	133	92	128	67	87	61
HC660_RS18520	302	289	221	189	239	165
HC660_RS18525	8	2	4	3	9	2
HC660_RS18530	1	13	11	3	17	6
HC660_RS18535	19	35	44	24	39	17
HC660_RS18540	13	27	52	30	23	16
HC660_RS18545	15	52	34	23	36	22
HC660_RS18550	12	34	33	17	33	17
HC660_RS18555	24	36	58	30	52	21
HC660_RS18560	452	429	1003	120	349	316
HC660_RS18565	320	267	356	89	222	173
HC660_RS18570	292	151	156	112	215	65
HC660_RS18575	25	30	23	21	67	16
HC660_RS18580	104	50	66	88	285	50
HC660_RS18585	282	223	267	138	100	117
HC660_RS18590	21	27	26	13	9	13
HC660_RS18595	17	21	21	14	14	7
HC660_RS18600	36	56	56	17	14	26
HC660_RS18605	67	59	55	8	7	13
HC660_RS18610	69	74	48	5	3	9
HC660_RS18615	36	33	27	3	1	8
HC660_RS18620	69	73	54	11	28	27
HC660_RS18625	192	151	502	10	70	11
HC660_RS18630	36	32	30	3	17	11
HC660_RS18635	1182	1169	1632	392	836	934
HC660_RS18640	623	628	673	317	398	484
HC660_RS18645	238	211	334	63	93	71
HC660_RS18650	14	8	30	7	10	1
HC660_RS18655	74	129	85	94	31	54
HC660_RS18660	21	15	20	32	28	14
HC660_RS18665	135	142	137	82	263	113
HC660_RS18670	5485	4432	3542	3531	7903	4637
HC660_RS18675	173	294	647	241	517	154
HC660_RS18680	330	214	287	132	283	91
HC660_RS18685	59	28	38	19	47	29
HC660_RS18690	4719	3673	2812	5780	4242	3317
HC660_RS18695	20751	18361	14807	23129	14570	13087
HC660_RS18700	4749	5222	3970	5946	4231	3519
HC660_RS18705	9536	12841	11295	12129	10888	9289
HC660_RS18710	2048	3273	2411	2476	2420	2150
HC660_RS18715	3322	4694	3951	3089	3177	3410
HC660_RS18720	1599	2040	1747	1157	1123	1040
HC660_RS18725	2558	3578	4251	2375	3448	1653
HC660_RS18730	2120	2039	3357	1434	1702	989
HC660_RS18735	205	166	137	209	471	109
HC660_RS18740	2723	3852	2532	3184	5056	1486
HC660_RS18745	599	413	299	348	465	403
HC660_RS18750	112	55	93	56	77	32
HC660_RS18755	159	45	116	49	106	44
HC660_RS18760	441	121	116	76	129	94
HC660_RS18765	735	154	203	117	172	214
HC660_RS18770	29	27	41	11	14	2
HC660_RS18775	16	30	33	11	20	16
HC660_RS18780	61	28	50	15	36	14
HC660_RS18785	206	155	108	139	229	99
HC660_RS18790	516	350	268	233	561	272
HC660_RS18795	2317	1820	1908	977	1921	1103
HC660_RS18800	0	0	0	0	2	0
HC660_RS18805	87	150	141	187	268	118
HC660_RS18810	162	93	153	37	53	107
HC660_RS18815	97	90	151	55	141	79
HC660_RS18820	228	59	69	114	268	36
HC660_RS18825	2628	1060	1339	1035	2333	499
HC660_RS18830	2296	3087	2604	2109	2480	1877
HC660_RS18835	188	250	222	120	159	116
HC660_RS18840	3321	3230	3355	1276	741	1094
HC660_RS18845	3724	3977	4086	1190	1270	1662
HC660_RS18850	3490	4849	3315	4706	3041	3342
HC660_RS18855	9696	8278	6538	8912	15608	6649
HC660_RS18860	44	110	99	237	152	60
HC660_RS18865	209	57	94	80	110	63
HC660_RS18870	1563	1481	723	1478	2751	1067
HC660_RS18875	2186	967	739	564	1073	689
HC660_RS18880	127	130	204	220	127	77
HC660_RS18885	296	255	312	240	49	150
HC660_RS18890	9	11	15	3	17	4
HC660_RS18895	43	33	39	7	44	24
HC660_RS18900	91	37	264	30	206	19
HC660_RS21395	141	119	223	39	60	74
HC660_RS18905	1831	1765	2549	437	731	1199
HC660_RS18910	2001	2654	3038	707	936	2156
HC660_RS18915	83	52	54	12	28	27
HC660_RS18920	663	184	253	269	288	372
HC660_RS18925	381	152	97	123	139	174
HC660_RS18930	941	379	418	288	292	352
HC660_RS18935	1304	654	619	496	596	575
HC660_RS18940	12	13	17	25	8	0
HC660_RS18945	44	55	69	36	49	39
HC660_RS18950	1000	631	1093	564	668	393
HC660_RS18955	215	150	134	161	272	176
HC660_RS18960	2036	2151	1757	1887	2545	1767
HC660_RS18965	26	51	110	51	99	39
HC660_RS18970	497	155	53	85	78	88
