Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG13-1	SMG13-2	SMG13-3	SMG19_5-1	SMG19_5-2	SMG19_5-3	SMG6_5-1	SMG6_5-2	SMG6_5-3
HC660_RS18785	206	155	108	115	216	212	155	249	265	214	168	225
HC660_RS18790	516	350	268	376	444	462	372	767	495	529	496	410
HC660_RS18795	2317	1820	1908	2157	2926	2701	1552	3201	2198	2848	2125	2369
HC660_RS18800	0	0	0	0	1	1	1	1	5	0	0	0
HC660_RS18805	87	150	141	254	223	194	146	189	173	93	155	117
HC660_RS18810	162	93	153	133	194	148	86	97	150	164	81	117
HC660_RS18815	97	90	151	119	217	130	92	139	142	124	157	91
HC660_RS18820	228	59	69	168	200	255	118	185	199	559	237	349
HC660_RS18825	2628	1060	1339	1519	1774	1726	736	1530	1461	2137	1097	2494
HC660_RS18830	2296	3087	2604	3339	1964	2751	3907	6246	3071	1965	4075	1745
HC660_RS18835	188	250	222	253	148	204	258	469	223	155	392	135
HC660_RS18840	3321	3230	3355	3953	5262	5387	4202	6281	5743	2811	3194	3421
HC660_RS18845	3724	3977	4086	4170	4278	5009	4676	6940	5445	2546	3665	2880
HC660_RS18850	3490	4849	3315	6774	5097	5317	5217	7831	5323	3299	5162	3834
HC660_RS18855	9696	8278	6538	14740	14876	15798	10210	16520	14095	11974	9216	14370
HC660_RS18860	44	110	99	133	177	158	76	128	97	40	84	82
HC660_RS18865	209	57	94	104	216	239	73	107	139	221	67	189
HC660_RS18870	1563	1481	723	1159	744	772	1984	3654	1210	1345	2416	882
HC660_RS18875	2186	967	739	1343	1650	1987	818	1556	1923	2358	1035	1665
HC660_RS18880	127	130	204	65	129	147	68	93	142	181	500	321
HC660_RS18885	296	255	312	81	222	244	108	165	247	314	723	491
HC660_RS18890	9	11	15	8	16	21	2	27	40	6	14	9
HC660_RS18895	43	33	39	49	52	72	48	82	51	39	56	34
HC660_RS18900	91	37	264	243	640	470	34	56	83	140	96	300
HC660_RS21395	141	119	223	108	137	214	115	174	197	144	138	163
HC660_RS18905	1831	1765	2549	1326	1723	2614	1791	2331	2095	1523	2015	2025
HC660_RS18910	2001	2654	3038	2519	2184	2867	2779	2978	3055	2360	2819	2760
HC660_RS18915	83	52	54	46	40	56	35	96	76	77	92	60
HC660_RS18920	663	184	253	251	420	258	324	999	358	737	696	236
HC660_RS18925	381	152	97	122	207	124	226	692	206	393	445	114
HC660_RS18930	941	379	418	371	453	324	591	1981	516	841	1044	313
HC660_RS18935	1304	654	619	697	755	473	952	3335	942	1030	1465	431
HC660_RS18940	12	13	17	5	21	11	3	9	12	11	6	23
HC660_RS18945	44	55	69	47	48	63	19	55	56	30	44	46
HC660_RS18950	1000	631	1093	537	456	508	286	821	587	797	592	653
HC660_RS18955	215	150	134	219	192	139	157	486	194	255	289	130
HC660_RS18960	2036	2151	1757	2594	2610	2692	2143	3711	2516	1946	2227	1853
HC660_RS18965	26	51	110	61	126	102	3	44	52	29	26	55
HC660_RS18970	497	155	53	216	67	129	227	152	713	670	251	698
HC660_RS21400	355	438	355	217	15	63	193	260	211	300	831	471
HC660_RS18975	4669	7873	4332	3431	759	1349	5327	5484	4024	4376	13588	5264
HC660_RS18980	624	1000	478	407	105	165	654	661	507	617	1533	674
HC660_RS18985	1845	2276	1277	1122	339	496	1934	1888	1517	1451	3981	1624
HC660_RS18990	2330	2662	1396	1399	517	733	2280	2193	2075	2135	4708	2461
HC660_RS18995	790	830	457	460	213	291	805	698	710	751	1289	838
HC660_RS19000	791	937	468	618	182	238	971	746	807	798	1656	850
HC660_RS19005	179	220	92	164	39	50	241	185	178	187	465	218
HC660_RS19010	599	758	400	585	174	256	794	656	638	754	1498	739
HC660_RS19015	11	22	31	13	7	18	5	14	27	13	42	22
HC660_RS19020	43	26	42	35	61	76	22	34	41	38	61	62
HC660_RS19025	0	0	2	0	1	0	0	0	0	0	0	1
HC660_RS19030	600	371	200	459	407	464	669	1024	632	658	555	522
HC660_RS19035	778	355	159	442	677	752	475	956	615	796	306	483
HC660_RS19040	58	24	29	39	20	52	27	45	102	36	27	30
HC660_RS19045	50	30	28	22	43	37	22	54	54	64	30	64
HC660_RS19050	796	521	532	723	723	823	548	1010	744	706	669	726
HC660_RS19055	316	280	277	320	259	336	213	590	299	277	322	246
HC660_RS19060	107	102	120	191	312	228	77	142	191	134	96	198
HC660_RS19065	108	114	121	167	133	139	97	153	150	82	122	94
HC660_RS19070	45	48	38	55	30	57	50	97	84	27	56	50
HC660_RS19080	236	143	119	119	237	239	106	185	265	209	121	162
HC660_RS19085	43	14	35	32	29	47	21	20	40	31	20	39
HC660_RS19090	64	118	112	147	200	162	86	166	111	152	146	113
HC660_RS19095	251	241	272	327	327	417	265	466	322	358	380	296
HC660_RS19100	16	7	6	3	19	6	3	14	19	12	8	9
HC660_RS19105	29	8	8	20	21	63	16	18	99	33	33	30
HC660_RS19110	143	75	116	114	163	164	96	131	190	162	90	178
HC660_RS19115	174	100	96	192	250	236	156	213	260	288	144	237
HC660_RS19120	44	79	68	103	72	81	79	175	74	52	104	75
HC660_RS19125	1268	851	565	1529	2215	1766	1093	2030	1561	1508	613	1569
HC660_RS19130	3020	1781	1616	1886	2040	2499	1496	2595	2834	2730	1115	2548
HC660_RS19135	265	320	319	425	412	405	217	431	368	212	332	264
HC660_RS19140	99	78	110	112	222	195	89	93	181	100	76	129
HC660_RS19145	53	40	57	59	81	71	40	68	76	37	30	80
HC660_RS19150	97	131	121	151	193	178	113	183	168	67	107	138
HC660_RS19155	28	41	36	33	56	41	28	58	26	19	37	28
HC660_RS19160	22	42	27	32	44	41	35	55	51	19	28	24
HC660_RS19165	3	3	10	3	11	13	1	9	9	3	6	8
HC660_RS19170	16	8	16	11	34	24	8	15	24	10	7	14
HC660_RS19175	7	5	12	9	17	10	4	11	16	0	5	4
HC660_RS19180	371	569	723	469	585	613	299	486	756	208	304	351
HC660_RS19185	851	1665	1774	1051	878	1058	957	1376	1324	429	1074	715
HC660_RS19190	6318	5646	5035	4624	5097	6554	4970	5453	9656	3350	4301	7274
HC660_RS19195	3698	4117	4564	2956	2289	3488	2775	3218	5657	1526	2599	3630
HC660_RS19200	5088	4633	1795	4217	2694	3620	3866	4410	6931	4950	3591	11147
HC660_RS19205	11	14	10	15	16	31	12	22	23	16	18	14
HC660_RS19210	30	29	25	29	21	56	34	56	37	48	39	28
HC660_RS19215	29	30	35	25	41	33	31	51	59	19	42	28
HC660_RS19220	17	13	29	20	23	18	8	18	28	9	21	11
HC660_RS19225	0	1	0	1	0	0	1	1	4	0	0	1
HC660_RS19230	9	8	18	16	7	6	6	20	38	18	20	16
HC660_RS19235	5	5	4	2	4	10	1	4	6	3	7	5
HC660_RS19240	8	13	17	14	3	9	11	29	29	6	11	4
HC660_RS19245	10	3	8	11	5	12	7	24	19	4	8	7
HC660_RS19250	31	10	20	31	17	109	10	23	70	25	27	23
HC660_RS19255	639	223	300	227	371	423	198	363	451	463	185	541
HC660_RS19260	519	385	392	404	602	746	380	536	622	502	362	523
HC660_RS19265	55	29	86	77	72	62	28	31	66	59	26	77
HC660_RS19270	71	51	37	39	85	98	44	74	77	52	38	71
HC660_RS19275	216	151	178	180	201	278	201	313	216	215	217	217
HC660_RS19280	149	88	120	122	118	152	95	197	142	117	145	137
HC660_RS19285	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19290	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19295	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19300	209	165	139	237	211	202	153	342	211	197	175	152
HC660_RS19305	53	40	38	29	47	46	9	52	28	22	18	36
HC660_RS19310	404	285	232	166	266	243	182	331	277	146	210	206
HC660_RS19315	178	77	127	66	119	108	83	129	140	61	65	95
HC660_RS19320	872	400	313	291	116	140	394	542	385	398	271	465
HC660_RS19325	190	126	117	108	72	95	122	168	142	141	152	179
HC660_RS19330	25	14	15	7	10	9	12	26	25	20	24	22
HC660_RS19335	559	468	340	505	531	550	504	801	688	315	548	340
HC660_RS19340	412	300	336	486	560	708	359	622	640	325	326	395
HC660_RS19345	598	584	605	1171	931	1129	691	1174	1038	658	636	815
HC660_RS19350	292	136	194	128	229	216	91	162	214	299	106	239
HC660_RS19355	17	19	49	28	252	91	10	13	45	20	22	24
HC660_RS19360	4209	3626	2827	3491	3305	3669	4581	5567	4853	2986	3891	3305
HC660_RS19365	7553	6918	5289	6141	5262	6378	8684	10631	8669	5101	7886	5781
HC660_RS19370	20350	18806	15866	15559	9683	13453	17376	23862	17058	12549	20452	13117
HC660_RS19375	6267	8447	6987	6662	2812	4151	4899	7543	5255	4453	6976	4238
HC660_RS19380	251	58	313	233	890	612	115	76	299	275	47	338
HC660_RS19385	2019	2340	2201	1903	1824	2302	2157	3073	2428	1617	2432	1974
HC660_RS19390	894	1007	1098	831	868	900	840	1379	946	591	962	716
HC660_RS19395	16	8	27	22	34	34	8	20	21	11	14	25
HC660_RS19400	53	33	97	52	88	71	7	49	47	46	41	43
HC660_RS19405	354	256	611	394	635	600	80	277	310	270	184	305
HC660_RS19410	54	41	122	78	105	79	19	44	61	43	86	52
HC660_RS19415	248	239	374	213	319	366	119	216	342	239	219	254
HC660_RS19420	31	24	31	21	39	40	24	16	43	19	23	26
HC660_RS19425	131	126	125	153	125	102	146	155	145	119	159	160
HC660_RS19430	82	73	85	99	95	106	135	156	140	84	124	163
HC660_RS19435	36	24	39	44	45	64	42	52	56	22	31	57
HC660_RS19440	488	317	353	364	542	635	324	378	565	456	251	613
HC660_RS19445	282	174	252	216	248	313	224	288	305	201	261	248
HC660_RS19450	207	167	230	195	223	273	140	238	207	157	173	148
HC660_RS19455	507	179	181	181	87	141	107	277	152	232	166	103
HC660_RS19460	3193	753	829	786	546	851	720	1550	1298	1498	573	775
HC660_RS19465	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19470	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19475	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19480	0	0	0	0	0	0	0	0	2	1	1	0
HC660_RS19485	4	9	5	4	1	5	0	3	4	7	4	3
HC660_RS19490	6	4	3	10	25	21	1	4	10	5	9	19
HC660_RS19495	359	246	253	314	427	354	255	503	413	259	256	310
HC660_RS19500	23	16	25	44	50	78	15	20	41	47	11	32
HC660_RS19505	31	11	13	53	41	35	12	19	39	24	8	37
HC660_RS19510	26	30	22	30	21	40	11	14	77	25	12	28
HC660_RS19515	736	913	728	1356	600	681	951	1782	892	824	1384	642
HC660_RS19520	35	40	40	40	36	49	29	54	72	37	64	37
HC660_RS19525	53	54	62	63	59	82	60	127	55	58	66	50
HC660_RS19530	6154	10313	10693	14388	10807	12753	8946	12460	10808	7080	6834	8452
HC660_RS19535	1	6	3	4	4	3	2	5	13	3	3	4
HC660_RS19540	67	88	228	58	344	335	16	89	107	35	48	57
HC660_RS19545	21	35	33	47	49	44	48	95	38	21	37	48
HC660_RS19550	31	40	45	39	31	44	26	63	64	27	34	40
HC660_RS19555	436	173	219	290	301	244	153	276	422	440	248	506
HC660_RS19560	672	407	753	442	648	747	314	518	680	732	415	621
HC660_RS19565	192	219	293	153	160	248	92	212	224	162	285	201
HC660_RS19570	1931	1914	1527	1711	1262	1713	2172	4113	2200	1928	3720	1784
HC660_RS19575	1405	1636	1095	1277	987	1274	2109	3326	2023	1502	2996	1582
HC660_RS19580	347	322	239	302	214	254	412	699	470	350	581	331
HC660_RS19585	1671	1904	1355	1786	1161	1592	2903	4374	2298	1581	3545	1802
HC660_RS19590	1241	1461	962	1261	927	1196	2150	3176	1827	1045	2245	1190
HC660_RS19595	936	856	765	1059	1465	1333	1041	1918	1015	716	759	831
HC660_RS19600	7423	19287	18568	12068	3190	5964	7682	6343	17071	6592	10128	8239
HC660_RS19605	1515	3776	3301	2168	543	1093	1459	1107	3177	1364	2289	1724
HC660_RS19610	5523	9111	7791	5280	1351	3041	4484	2950	10649	5035	6874	6841
HC660_RS19615	665	1272	1827	1082	219	438	302	339	822	907	1610	1272
HC660_RS19620	298	704	819	814	416	518	368	595	443	321	689	373
HC660_RS19625	17	9	15	18	20	28	10	14	19	16	18	28
HC660_RS19630	225	164	286	215	235	334	211	303	336	204	162	278
HC660_RS19635	1842	2540	2869	2232	1732	2798	2152	2970	2889	1280	1796	1854
HC660_RS19640	457	492	549	535	657	580	430	521	514	313	467	401
HC660_RS19645	375	270	307	287	442	431	246	302	425	252	270	338
HC660_RS19650	217	235	243	215	229	274	191	214	233	187	202	199
HC660_RS19655	41	28	61	32	50	49	31	29	29	28	30	37
HC660_RS19660	24	13	35	22	24	23	19	23	27	20	17	23
HC660_RS19665	29	42	55	25	64	35	28	38	35	24	32	21
HC660_RS19670	39	39	101	31	84	65	11	30	37	27	21	26
HC660_RS19675	752	497	322	487	666	894	621	1282	770	793	778	475
HC660_RS19680	490	339	373	322	484	532	353	348	673	481	268	565
HC660_RS19685	9126	2965	3076	2978	4267	3202	4909	7090	5689	3318	2491	1832
HC660_RS19690	6925	2093	1997	1763	2112	2229	3594	5031	4329	2642	2308	1608
HC660_RS19695	4513	1475	1155	1323	946	1262	2442	2961	3014	1710	1717	1266
HC660_RS19700	4467	1599	1214	1500	940	1315	2346	2968	2508	1601	1553	1329
HC660_RS19705	1965	1817	3311	1531	2071	2073	1479	1337	2520	933	1090	1601
HC660_RS19710	1334	925	1128	1049	882	1216	843	1219	1189	887	999	816
HC660_RS19715	222	124	125	129	207	212	123	171	274	219	124	224
HC660_RS19720	333	246	266	241	215	309	188	342	297	243	285	252
HC660_RS19725	327	212	358	264	307	365	171	235	408	310	196	410
HC660_RS19730	3679	5827	7793	3510	4902	4436	2678	3497	5750	5685	4761	7692
HC660_RS19735	59	81	142	86	97	78	39	71	77	55	72	57
HC660_RS19740	135	74	53	42	60	82	42	95	110	188	78	179
HC660_RS19745	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19750	935	720	853	1088	1127	1155	718	1253	1118	1066	856	1038
HC660_RS19755	6	6	10	6	7	11	5	22	8	5	22	10
HC660_RS19760	24	19	21	35	28	37	25	41	40	24	31	18
HC660_RS19765	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19770	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19775	2	3	1	3	2	2	0	0	2	4	3	2
HC660_RS19780	819	1257	1031	1633	1238	1319	1376	2026	1276	639	1120	904
HC660_RS21255	53	88	109	78	58	60	23	46	60	57	141	90
HC660_RS19785	474	478	943	1034	1037	944	185	422	505	579	665	506
HC660_RS19790	104	80	50	65	47	72	63	67	97	122	63	80
HC660_RS19795	236	200	295	251	252	343	177	287	233	162	189	212
HC660_RS19800	519	432	515	493	810	944	351	470	741	400	423	647
HC660_RS19805	500	758	701	785	606	839	384	454	845	546	777	768
HC660_RS19810	41	24	36	21	43	55	33	37	65	40	58	47
HC660_RS19815	25	14	21	12	11	27	5	12	31	15	13	32
HC660_RS19820	4	12	12	5	8	17	1	5	29	4	14	11
HC660_RS19825	15	7	13	15	22	21	9	14	35	18	10	18
HC660_RS19830	69	68	57	61	67	76	44	102	66	47	57	33
HC660_RS19835	1127	721	668	1048	983	847	832	1443	1048	1353	975	1009
HC660_RS19840	476	836	757	683	383	588	731	1081	564	470	974	432
HC660_RS19845	2045	2478	2878	1806	1724	2228	2161	3072	2539	1701	2305	2223
HC660_RS19850	13848	20135	24925	14805	11746	15514	17354	24143	16632	10494	18989	12148
HC660_RS19855	17	27	28	30	16	28	30	51	41	21	72	18
HC660_RS19860	974	681	523	853	305	706	754	1727	1188	1395	2269	843
HC660_RS19865	195	170	222	199	222	206	145	222	231	138	174	171
HC660_RS19870	425	389	320	416	551	500	407	815	467	384	500	341
HC660_RS19875	19	9	17	9	5	30	16	14	40	11	16	10
HC660_RS19880	5	8	12	9	6	9	5	13	10	1	12	11
HC660_RS19885	37	32	34	51	29	35	30	56	31	40	56	39
HC660_RS21160	18	19	18	31	28	24	25	36	29	18	24	11
HC660_RS19895	22	18	36	34	12	17	25	39	17	10	30	11
HC660_RS19900	5	14	30	31	17	16	21	54	17	7	27	14
HC660_RS19905	14	32	19	37	12	11	40	54	18	12	17	12
HC660_RS21165	7	9	21	16	5	3	21	28	10	8	15	9
HC660_RS21170	3	2	0	7	0	0	3	3	0	0	3	2
HC660_RS19915	2	14	7	19	9	4	10	29	19	5	29	7
HC660_RS19920	4	7	16	9	6	7	10	16	12	9	12	13
HC660_RS19925	7	21	13	8	13	8	9	24	9	6	13	9
HC660_RS19930	70	70	50	63	72	77	84	147	73	62	98	74
HC660_RS19935	127	187	186	187	140	139	157	331	152	97	235	108
HC660_RS21405	312	556	250	306	168	225	526	851	433	198	817	326
HC660_RS19945	101	63	55	71	58	101	80	106	398	79	126	157
HC660_RS19950	5002	15800	4818	8559	2134	3560	18148	25152	7180	4798	27816	7345
HC660_RS19955	68	42	46	59	75	75	40	82	91	42	45	85
HC660_RS21410	12	15	27	21	30	48	1	16	27	7	28	17
HC660_RS19960	101	72	67	99	109	166	65	147	122	119	69	94
HC660_RS19965	8	6	20	8	23	17	7	7	9	13	7	17
HC660_RS19970	1	0	4	2	1	6	7	2	3	4	2	11
HC660_RS19975	19	11	14	14	21	31	20	25	99	41	25	45
HC660_RS19980	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19985	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21415	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19990	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19995	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20000	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20005	15	23	45	37	9	16	26	73	15	9	54	15
HC660_RS20010	34	66	50	100	30	33	43	99	52	34	95	28
HC660_RS20015	15	49	69	65	37	39	34	52	19	28	53	38
HC660_RS20020	17	58	50	76	52	48	25	57	38	24	44	29
HC660_RS20025	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20030	100	35	128	61	324	314	26	44	212	52	23	153
HC660_RS20035	121	92	255	62	81	128	45	91	150	59	128	90
HC660_RS20040	124	119	194	83	73	119	81	109	250	63	243	93
HC660_RS20045	108	87	115	89	68	93	68	98	212	86	239	102
HC660_RS20050	70	69	106	83	40	58	60	98	165	72	270	57
HC660_RS20055	115	127	145	106	58	83	108	158	173	76	282	61
HC660_RS20060	3233	3971	3322	2624	2610	2654	3057	4093	4275	2686	3973	3130
HC660_RS20065	1586	2460	1954	1336	957	1144	1520	1867	1739	1357	2005	1480
HC660_RS20070	850	1066	903	646	589	613	766	1152	723	764	962	771
HC660_RS20075	170	201	310	282	271	323	141	241	242	180	177	184
HC660_RS20080	686	571	901	549	777	1026	657	777	995	778	641	813
HC660_RS20085	265	157	173	151	291	291	150	240	355	185	125	266
HC660_RS20090	212	98	85	113	170	234	152	213	234	152	81	192
HC660_RS20095	118	109	110	133	117	185	126	193	232	80	88	161
HC660_RS20100	71	61	64	64	80	112	117	164	98	40	75	96
HC660_RS20105	48	51	46	51	26	46	52	57	59	23	46	43
HC660_RS20110	110	158	102	167	111	145	184	273	158	73	149	121
HC660_RS20115	63	82	73	69	79	79	129	138	94	36	99	52
HC660_RS20120	152	127	171	151	164	161	212	256	212	107	158	127
HC660_RS20125	241	280	238	430	439	549	268	469	343	256	270	245
HC660_RS20130	340	184	207	447	526	539	243	393	420	370	185	405
HC660_RS20135	16	13	3	9	16	31	31	34	22	17	18	18
HC660_RS20140	2	0	3	3	4	8	2	4	8	5	3	6
HC660_RS20145	16	4	15	1	14	23	2	13	27	17	4	8
HC660_RS20150	5	0	2	0	2	22	1	3	9	6	2	0
HC660_RS20155	1	0	0	0	3	1	4	2	1	1	0	0
HC660_RS20160	83	85	78	224	160	176	99	195	96	105	99	182
HC660_RS20165	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20170	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20175	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20180	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20185	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20190	0	2	1	0	3	0	0	1	2	0	1	1
HC660_RS20195	229	539	618	475	584	585	360	453	468	109	339	272
HC660_RS20200	342	669	864	630	942	799	383	570	688	199	375	384
HC660_RS20205	307	745	872	678	839	780	434	572	626	164	426	335
HC660_RS20210	440	835	1306	764	1062	985	527	775	805	236	548	474
HC660_RS20215	319	628	1015	504	743	758	422	641	613	170	394	390
HC660_RS20220	649	1243	2102	1190	1482	1426	811	1327	1133	323	747	569
HC660_RS20225	411	838	1377	727	954	811	497	791	817	213	551	419
HC660_RS20230	391	779	1209	588	780	758	484	757	672	201	519	374
HC660_RS20235	997	1800	2689	1471	1795	1807	1109	1909	1481	489	1070	691
HC660_RS20240	96	210	335	309	222	180	180	297	153	71	244	104
HC660_RS20245	1778	2481	2276	4007	3153	3375	2169	3376	3325	1707	2209	1939
HC660_RS20250	80	84	93	143	138	155	62	160	88	119	121	115
HC660_RS20255	87	54	43	65	71	78	37	70	92	81	64	109
HC660_RS21185	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20260	16922	11619	10339	10493	13841	19038	15360	17786	21391	14186	11124	15574
HC660_RS20265	504	693	506	862	732	744	592	1101	691	596	955	937
HC660_RS20270	43	27	26	14	58	36	4	24	30	25	13	28
HC660_RS20275	706	717	1113	773	790	764	630	842	948	1046	950	1103
HC660_RS20280	44	49	78	68	58	103	37	79	77	59	74	56
HC660_RS20285	81	72	56	75	140	149	46	86	157	127	61	259
HC660_RS20290	35	10	11	32	45	26	12	20	31	49	27	104
HC660_RS21190	0	0	0	3	2	0	0	1	1	3	0	0
HC660_RS20300	22	12	22	42	48	63	5	23	42	33	13	114
HC660_RS20305	18	13	15	14	23	20	14	26	40	15	20	26
HC660_RS20310	15	12	3	14	17	12	8	23	28	6	12	12
HC660_RS20315	107	38	71	63	81	85	41	118	91	99	49	81
HC660_RS20320	415	339	476	599	446	657	383	629	617	295	329	364
HC660_RS20325	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21420	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20330	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20335	28	66	122	67	48	85	23	70	41	30	78	50
HC660_RS20340	113	55	71	61	58	66	37	72	71	71	62	80
HC660_RS20345	685	664	708	723	801	971	673	927	857	574	406	596
HC660_RS20350	95	54	61	69	71	72	75	104	130	87	82	66
HC660_RS20355	264	279	64	200	173	117	574	731	563	364	549	222
HC660_RS20360	1851	2136	769	1193	1343	811	3890	5850	3846	1836	3511	1046
HC660_RS20365	1436	1518	768	1259	1445	954	2687	4522	3464	1329	2212	826
HC660_RS20370	1985	1818	1017	1887	2266	1683	3438	5944	4941	1862	2727	1279
HC660_RS20375	4304	5204	5966	6949	5417	6391	3726	8459	4613	1655	2982	2300
HC660_RS20380	21534	21452	21486	25961	16106	23136	21084	40441	25202	7559	11547	9870
HC660_RS20385	42	54	68	53	58	68	63	82	73	52	78	71
HC660_RS20390	25	19	15	11	8	12	10	24	41	22	23	22
HC660_RS20395	127	75	123	119	191	193	46	124	151	128	87	119
HC660_RS20400	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20405	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21195	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20410	178	362	196	492	252	388	338	679	288	253	482	243
HC660_RS20415	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20420	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20425	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20430	51	46	40	72	62	83	42	107	58	59	66	63
HC660_RS20435	5	7	13	4	10	14	3	10	5	5	4	4
HC660_RS20440	9	4	23	8	35	27	9	9	16	11	7	10
HC660_RS20445	354	312	241	303	522	449	233	326	458	280	237	382
HC660_RS20450	13	3	32	11	15	17	1	3	18	6	12	14
HC660_RS20455	4	0	5	4	0	2	0	5	2	4	2	2
HC660_RS20460	9	9	3	8	2	9	4	9	21	5	11	3
HC660_RS20465	0	3	4	9	7	10	4	3	17	5	6	11
HC660_RS20470	4	1	4	4	2	1	2	2	4	0	2	1
HC660_RS20475	225	239	272	394	521	429	91	254	249	235	208	395
HC660_RS20480	0	0	0	1	2	7	0	4	0	2	1	2
HC660_RS20485	2903	3493	2934	2646	2380	2896	2779	3550	4303	1275	2330	3317
HC660_RS20490	4301	5094	4804	3631	2734	3639	3778	4853	5521	1576	3147	3874
HC660_RS20495	5556	6545	6566	5064	3947	4846	4714	6284	7264	2235	4360	4903
HC660_RS20500	95	116	135	157	195	226	61	132	143	96	96	132
HC660_RS20505	628	699	727	626	642	644	1050	1682	886	484	971	557
HC660_RS20510	378	576	566	591	309	392	814	1307	474	303	871	322
HC660_RS20515	199	553	538	558	261	340	739	1264	348	211	854	261
HC660_RS20520	327	1161	1142	1151	466	557	1421	2445	580	452	1732	426
HC660_RS20525	874	1615	1573	1572	697	935	1793	3370	1016	689	2341	566
HC660_RS20530	377	372	552	506	430	527	353	624	455	310	441	360
HC660_RS20535	2	1	4	4	9	5	1	0	5	7	1	14
HC660_RS20540	10	1	0	1	1	7	0	3	4	6	3	6
HC660_RS20545	9	2	3	1	6	4	1	2	6	10	2	12
HC660_RS20550	4	3	2	2	0	2	2	0	3	2	3	7
HC660_RS20555	2085	2624	2272	3146	1813	2783	2718	6893	3909	2553	3736	2851
HC660_RS20560	18	17	20	11	9	14	8	16	28	18	23	13
HC660_RS20565	904	741	644	701	730	887	627	1234	934	1213	1059	789
HC660_RS20570	12	5	17	32	42	28	11	14	18	9	13	22
HC660_RS20575	0	3	3	3	2	1	1	7	1	4	5	0
HC660_RS20580	242	138	266	319	281	260	87	138	175	225	200	238
HC660_RS20585	655	462	731	682	601	635	372	613	588	427	632	627
HC660_RS20590	67	60	34	50	60	48	54	58	98	53	47	67
HC660_RS20595	1066	1240	1394	1366	1290	1568	1047	1525	1316	1383	1595	1499
HC660_RS20600	1589	2400	2735	2148	1523	2386	2014	2889	1898	1831	3742	1837
HC660_RS20605	679	621	827	805	827	1071	353	601	664	916	1004	795
HC660_RS20610	133	44	176	218	252	265	35	74	95	263	140	298
HC660_RS20615	3	9	3	3	7	16	3	13	29	12	7	8
HC660_RS20620	67	28	42	82	100	135	14	67	104	152	44	118
HC660_RS20625	1435	1273	1011	2191	2444	2263	1203	2241	1737	2096	1332	1820
HC660_RS20630	174	259	158	160	118	168	126	216	227	139	169	140
HC660_RS20635	133	103	181	173	253	260	102	155	193	95	104	173
HC660_RS21200	0	1	0	0	0	0	0	0	0	0	0	0
HC660_RS20640	4	6	2	7	8	1	4	11	7	4	8	3
HC660_RS20645	90	105	127	110	87	121	74	118	95	93	135	153
HC660_RS20650	24	31	46	43	28	27	15	29	37	17	39	31
HC660_RS20655	25	25	39	64	32	30	38	74	26	15	47	21
HC660_RS20660	34	51	39	74	35	58	26	69	33	26	54	25
HC660_RS20665	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20670	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20675	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20680	83	66	100	85	113	99	66	119	80	120	106	79
HC660_RS20685	46	49	77	87	41	32	17	51	37	43	40	42
HC660_RS20690	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20695	7	10	36	31	58	58	3	20	69	15	19	35
HC660_RS21305	0	0	2	7	3	2	1	0	1	1	3	2
HC660_RS20705	19	18	24	24	30	34	21	24	50	15	25	28
HC660_RS20710	63	41	26	53	56	47	30	37	67	45	51	51
HC660_RS20715	51	56	42	56	54	47	32	48	61	64	53	49
