timepoint,condition,dose_Gy,contrast,source_file,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18590,19.6939660267433,-0.063599289336769,0.214642690253997,0.473781929572902,0.771224614096972
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18595,27.1649178569896,0.182296624258381,0.269762539624544,0.124808120103462,0.452286385340513
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18600,43.4731565010601,0.00938585026759104,0.200723245817532,0.921655183746397,0.974850205512372
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18605,45.1697333973245,-0.068664460788838,0.199954775862494,0.512935688085925,0.793104608947983
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18610,58.1549853348578,-0.0237656424554041,0.183952201969165,0.823222323974874,0.947404481183218
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18615,28.6904328486571,-0.0483602367089739,0.194967234013292,0.643693837207005,0.87535626509386
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18620,58.3624032995962,-0.10962658705098,0.223767306577172,0.291687090857851,0.634859632792318
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18625,250.290892433688,-1.95713781128524,0.604555778116327,4.47435252673332e-5,0.00989428488744962
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18630,33.2244594306173,-0.0883265986220109,0.201616417388244,0.421321289340394,0.744948143252712
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18635,1374.83982389118,-0.190283461125159,0.173801859089391,0.129479363532413,0.460561960081513
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18640,666.254465442743,0.0838801242945258,0.136630433815521,0.446358471457349,0.758773866233392
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18645,253.067544496116,-0.114421955242422,0.165581516892259,0.33432592090691,0.672796288663697
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18650,20.6035388594346,-0.0606498101667971,0.223640684494466,0.404749387484754,0.735067852332053
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18655,97.3603216853027,-0.0661653340208985,0.188805383447206,0.5499218977212,0.818712268734838
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18660,24.5773909596277,0.0694504974985376,0.215632311219886,0.447133298171292,0.758773866233392
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18665,175.994598251871,0.18499863961686,0.237162682869165,0.150984883603036,0.494153228144794
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18670,5788.33679495238,0.232928521535129,0.253751090815098,0.0948891496917647,0.410897270923738
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18675,293.816719090105,-0.550936075159333,0.623116542867644,0.0143426030857573,0.209578918217872
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18680,272.48485883368,-0.293009882717629,0.340600466713892,0.0514644655110672,0.331818557663487
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18685,40.8379519610248,-0.0741988305700273,0.209579850246707,0.457890517950354,0.765871162302265
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18690,4509.14525798239,0.26968978743358,0.261751861243818,0.0671244843084059,0.366384451034572
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18695,20588.0155971736,0.306082502798993,0.212728332497787,0.0362313327860851,0.294722685754251
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18700,5605.4593354472,0.307555129715619,0.284219698254284,0.0480958214147682,0.323107335596936
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18705,13261.9348930436,0.202371561287456,0.256707275955364,0.140525158397924,0.480893737896102
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18710,2951.05383223198,0.0649368903952157,0.211202883607731,0.488301821632877,0.777985367905812
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18715,4359.46036469993,0.0535257302313254,0.2066172607646,0.584644464316827,0.842792563293749
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18720,1934.66996448209,-0.105712438254392,0.163065722067728,0.368424974729239,0.705173480194394
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18725,3421.37557061326,-0.364392016994559,0.222885423770096,0.0180877889904534,0.219309337780464
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18730,1983.03761785036,-0.864634151386638,0.323555553720807,4.3036223493313e-4,0.0348173544700782
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18735,297.19301203659,0.191059095056002,0.268304455959346,0.123016831389898,0.451572131208955
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18740,3777.77455490492,0.388314614647844,0.345197879341479,0.0299839889344871,0.273985926434418
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18745,564.64449604258,0.196793022008514,0.237712866699209,0.13272571732618,0.465381822802263
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18750,100.837091561747,-0.039578636745947,0.184168062887769,0.715002446507253,0.905560563216708
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18755,110.746320387914,-0.0744785893372422,0.21617652669754,0.423652255230597,0.746067644289889
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18760,269.336450411714,0.0262340837810272,0.212115885445291,0.7374262390831,0.91077382388133
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18765,431.765005090666,0.00648602967923746,0.210476612128527,0.936201131978088,0.980480001623674
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18770,27.2729576048673,-0.123340223857442,0.238751231915708,0.221291799177442,0.565069205443862
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18775,30.3366176571948,0.0696177464175306,0.217152341848893,0.437632927236198,0.754092685528554
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18780,40.9342207236121,-0.172148308528308,0.288735546657508,0.0903620720837721,0.40456972674557
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18785,188.139406273604,0.0865738851375732,0.20395254776228,0.426227972845746,0.746067644289889
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18790,448.336387941954,0.105060363577909,0.196867706129671,0.366476248007958,0.703050953360921
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18795,2304.23136016417,-0.0223679876380209,0.166601647693821,0.838638040702435,0.949731096281999
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18805,156.524665002303,0.0966052865182403,0.191557608965129,0.405738270424079,0.735067852332053
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18810,131.08207528191,-0.135825447790456,0.235125280455368,0.217937969746904,0.560532809154468
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18815,126.557334964844,-0.0181203689127275,0.186786122174837,0.861483863400188,0.955618190018575
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18820,220.010448358608,0.0423711691845258,0.211565822596068,0.619439598009104,0.86197714644595
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18825,1623.83890693303,-0.20397356845391,0.293874668918916,0.0930880013858697,0.409401498999698
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18830,3014.53088209399,0.172949535468982,0.249195768459965,0.14744459151575,0.489335897665346
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18835,235.265536691747,0.0759169289987058,0.208748668411393,0.453461549977085,0.76434082553513
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18840,4072.8309731741,0.413293146647548,0.176009236904491,0.00336802992872762,0.0973105226431454
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18845,4185.62265963981,0.256465073032997,0.148698478409173,0.0322011866170631,0.283472479781573
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18850,4850.48537532641,0.237840668592745,0.235438429451983,0.0920186337139503,0.40805589308713
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18855,11939.4126293611,0.291448680585386,0.254786960552166,0.0540862063207375,0.337225463093771
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18860,99.0527047388734,0.00998488104953758,0.192016839834866,0.923672920485919,0.975739833519679
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18865,142.092264688469,-0.0580206540722764,0.218400503411342,0.471054767672327,0.771224614096972
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18870,1464.74134606413,0.134924633056571,0.248743651677477,0.185932004211041,0.532128091430563
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18875,1507.0104688796,-0.0228497048699964,0.204209169821901,0.792550766923082,0.935881414696997
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18880,174.403556311958,-0.292350801630794,0.378111075396913,0.0462631976023974,0.317216002334643
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18885,287.473696008389,-0.457318927345603,0.519470913605125,0.019484866762782,0.229929616205976
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18890,13.821617100522399,0.068727223202654,0.228338527793758,0.328545050896921,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18895,48.3815412752819,0.178347170529466,0.232605367734604,0.159899591788229,0.504170100723913
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18900,197.59279257546,-0.20274955798384,0.349642729380862,0.029863097864468,0.273985926434418
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS21395,153.498307156907,-0.068093627972326,0.190004843186507,0.536957735759423,0.807750026990479
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18905,1940.06711221916,-0.0767001046295689,0.176767398589614,0.519490416776861,0.795544650253392
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18910,2649.84624712856,0.0181075507355407,0.160846283752835,0.874430277463422,0.962018318522776
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18915,62.8025793692984,-0.0460076430627103,0.190075183017125,0.665456501311046,0.8819656110819
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18920,437.807438495423,0.0432211249171968,0.214176324323942,0.591960928376152,0.84776300637036
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18925,255.827450935738,0.0668080188710475,0.223743664137752,0.392113236880732,0.727559386679748
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18930,656.35993373288,0.0836729360579023,0.226214872673749,0.339447239235159,0.676184582363378
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18935,1006.98668297163,0.127778831985505,0.250180878989304,0.174775388482672,0.518078609112621
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18940,11.8554962870972,-0.117659417428268,0.255973057637014,0.120081615180368,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18945,46.8403755687408,-0.273208542233708,0.307049790936755,0.06363532851796,0.359408840650596
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18950,660.300321604282,-0.760456333236439,0.329181071274594,0.0012424775410957,0.0664725484486201
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18955,206.48327617743,0.113586040865538,0.226549254373082,0.279566263691119,0.621698273653072
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18960,2300.99016195347,0.172717258794023,0.162189450742466,0.153056933631735,0.496486023176705
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18965,54.919017583126,-0.14426121357054,0.279535278003119,0.0668429660839792,0.366384451034572
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18970,326.654766040303,0.0341308254215277,0.220106044347814,0.586505928241772,0.843386221744964
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS21400,312.588359897031,-0.118361424404255,0.255670555863474,0.123776449789076,0.452165731222868
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18975,5085.1729554487,-0.0499736210918844,0.215825441124682,0.52626303683182,0.800740593197774
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18980,626.889644678036,-0.060622011900125,0.217000637519877,0.473506659918082,0.771224614096972
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18985,1662.20790497291,-0.0299768408842035,0.208019669443558,0.720958048577634,0.90859340696505
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18990,2097.05386973023,-0.0261427725661409,0.202868332841641,0.76566346357387,0.924537935447589
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18995,687.576760962581,-0.0158861043424979,0.196812782562575,0.871553772801628,0.961357217897052
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19000,766.709403361865,0.0108380496827945,0.206533126771554,0.90547462868085,0.970529231654748
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19005,187.367556973111,0.0205304523452462,0.211348391963047,0.783276503500419,0.931240976048588
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19010,661.83417600963,0.0191875752425631,0.205823767117797,0.831253023690059,0.94757957001487
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19015,18.3640472630184,-0.0942615332303498,0.236680368793336,0.236365849415826,0.581230256703705
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19020,44.1802016024395,-0.116128036907541,0.222808696764422,0.283407025839039,0.62297222770044
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19030,539.890129710556,0.301847676061662,0.370301779822512,0.0472885166390599,0.319462341531083
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19035,556.334973871728,0.0612722666294776,0.217926346530742,0.467362253661147,0.771224614096972
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19040,39.7836377383499,0.0658206428191167,0.218896049847581,0.439798191681397,0.756258263388834
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19045,41.1665123780237,1.2103750176453e-4,0.202461179509034,0.998584359730619,0.999350702934499
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19050,697.63958686983,0.0384448964426406,0.16445353601988,0.749836223016481,0.918956195824402
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19055,302.207755008234,0.0231146293994432,0.170794876593807,0.838202526377336,0.949562083331156
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19060,154.119975834134,0.0235327273503268,0.193222656622038,0.818392321251784,0.946755364074592
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19065,120.759501146849,0.00277616165012859,0.160640446777789,0.982173724043375,0.996514670484268
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19070,51.4247237373135,0.227622653933086,0.280412210683828,0.0934409534881165,0.409401498999698
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19080,175.911624782207,-0.0197988772636975,0.199688333169647,0.831672205723853,0.94757957001487
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19085,30.7230276161368,-0.0633913637179264,0.21598582766419,0.465902451280246,0.771224614096972
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19090,128.464572936346,0.0275185960672329,0.180854147984255,0.806904149282933,0.94066192498084
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19095,319.876921108047,0.15172601070756,0.161901698762334,0.207739187886967,0.550376107205326
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19100,9.93482463239218,0.00107246303242313,0.216238732159194,0.988092797897889,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19105,30.3531977941885,0.125476035212753,0.266479386969848,0.0732197110729448,0.378813866428288
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19110,133.733553335469,0.029445641641486,0.196508090258683,0.768937952472428,0.925795712650106
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19115,193.302746683485,0.176110676080105,0.257994368993093,0.143300141810739,0.483326897839399
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19120,80.9769360998418,0.179647604932624,0.255472092895741,0.143526377561594,0.483326897839399
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19125,1350.05369355323,0.137653073607931,0.243757055650069,0.195002868635449,0.540371357780939
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19130,2165.1163015309,-0.0320371266626327,0.198860108503965,0.736737833386654,0.91077382388133
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19135,322.155236866128,-0.0398129268529786,0.150680696336377,0.72023017675963,0.90859340696505
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19140,121.190577172569,0.0400054567521305,0.199083972277489,0.688094724971975,0.89371861324050506
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19145,56.4460857003886,0.0184336408563905,0.197049554868115,0.85401263657366,0.954014179517894
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19150,133.675138737952,0.0788862249804575,0.18497839664613,0.491393043674741,0.779882113838889
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19155,34.9654148478434,-0.0385101027081729,0.197601555911396,0.697929670371873,0.896910806247399
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19160,34.0838783127722,0.137572189285241,0.225304049610847,0.236130428116355,0.581230256703705
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19165,6.21143163871006,-0.00157867260841005,0.217704886496477,0.977606417483391,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19170,15.102982676123,0.00105778920293776,0.210024806839298,0.991877011127448,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19175,7.92446247349583,0.013420281022432,0.214761826655216,0.846371387511911,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19180,466.718992099123,-0.111271376005794,0.20918121593252,0.326275845151724,0.663466900274284
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19185,1080.88157391845,-0.157024597821655,0.230470328505769,0.19593987382052,0.540709285742649
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19190,5634.62154986939,0.013703751705321,0.190561857654315,0.897858906740323,0.96935679075641
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19195,3347.1178966253,-0.0872039146946851,0.204621139811623,0.42610418238556,0.746067644289889
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19200,4775.29115991009,0.0348737558718726,0.209010283746999,0.712538475555247,0.904512102340893
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19205,16.2996580985023,0.0972451435490032,0.225967296057308,0.309962049735146,0.651548871338073
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19210,35.3188520825749,0.0935642399401979,0.217029907709246,0.360046930214175,0.700866002065973
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19215,34.2966336420667,0.115451166743723,0.216674186910941,0.302425635242562,0.645010799204413
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19220,17.3954150096052,-0.0629736138578477,0.215495545853417,0.474865039800988,0.771224614096972
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19230,14.6994142342876,0.0786731532701207,0.229369224608868,0.310957945136323,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19235,4.51834394183629,-0.0416958660746831,0.223325304520291,0.471655687299849,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19240,12.2476083194931,0.0904767916454039,0.232065217752188,0.279834127550017,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19245,9.25541609513427,0.141277223094415,0.269308172025454,0.106338550720429,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19250,31.270181032827,0.0463347706506268,0.221741968198239,0.483430384942002,0.77715469866391
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19255,364.649480003388,-0.0810312976034718,0.222365407132305,0.362993874576644,0.702477886736802
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19260,490.137351408922,0.0124361363415713,0.181069330424645,0.910119006697806,0.972259177203422
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19265,55.331899827313,-0.109325048661756,0.238432475511166,0.227959029927053,0.572833410809116
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19270,60.209988433921,0.0125046544458457,0.199364848193766,0.895397155516331,0.969331711764906
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19275,211.62158972259,0.10215794784389,0.177716180590389,0.389993498026305,0.726338255448206
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19280,128.950332965588,0.0167826130903546,0.168403215848447,0.883034804162864,0.964705867527612
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS19300,194.707103087977,0.0822797237628326,0.185020556543241,0.475941147137927,0.771224614096972
